DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2018-03-05,2018-03-05,1608.3,1596.9,1100.0,0.0,1100,1602.6,1602.6,1602.6,SPX01191100C,2019-01-18,C
2018-03-05,2018-03-05,2.35,0.05,1100.0,20.0,1100,1.2,1.2,1.2,SPX01191100P,2019-01-18,P
2018-03-05,2018-03-05,1560.1,1548.3,1150.0,0.0,1150,1554.2,1554.2,1554.2,SPX01191150C,2019-01-18,C
2018-03-05,2018-03-05,1511.3,1499.7,1200.0,0.0,1200,1505.5,1505.5,1505.5,SPX01191200C,2019-01-18,C
2018-03-05,2018-03-05,3.2,0.35,1200.0,7.0,1200,1.775,1.775,1.775,SPX01191200P,2019-01-18,P
2018-03-05,2018-03-05,1438.7,1427.0,1275.0,0.0,1275,1432.85,1432.85,1432.85,SPX01191275C,2019-01-18,C
2018-03-05,2018-03-05,3.9,1.1,1275.0,2.0,1275,2.5,2.5,2.5,SPX01191275P,2019-01-18,P
2018-03-05,2018-03-05,1415.0,1402.8,1300.0,0.0,1300,1408.9,1408.9,1408.9,SPX01191300C,2019-01-18,C
2018-03-05,2018-03-05,4.3,1.5,1300.0,1501.0,1300,2.9,2.9,2.9,SPX01191300P,2019-01-18,P
2018-03-05,2018-03-05,1390.8,1378.7,1325.0,0.0,1325,1384.75,1384.75,1384.75,SPX01191325C,2019-01-18,C
2018-03-05,2018-03-05,4.6,1.75,1325.0,2.0,1325,3.175,3.175,3.175,SPX01191325P,2019-01-18,P
2018-03-05,2018-03-05,1342.6,1330.4,1375.0,0.0,1375,1336.5,1336.5,1336.5,SPX01191375C,2019-01-18,C
2018-03-05,2018-03-05,5.3,2.5,1375.0,1.0,1375,3.9,3.9,3.9,SPX01191375P,2019-01-18,P
2018-03-05,2018-03-05,1318.2,1306.3,1400.0,0.0,1400,1312.25,1312.25,1312.25,SPX01191400C,2019-01-18,C
2018-03-05,2018-03-05,5.7,2.9,1400.0,9.0,1400,5.0,5.0,5.0,SPX01191400P,2019-01-18,P
2018-03-05,2018-03-05,1294.6,1282.2,1425.0,0.0,1425,1288.4,1288.4,1288.4,SPX01191425C,2019-01-18,C
2018-03-05,2018-03-05,6.1,3.3,1425.0,0.0,1425,4.7,4.7,4.7,SPX01191425P,2019-01-18,P
2018-03-05,2018-03-05,1270.6,1258.1,1450.0,0.0,1450,1264.35,1264.35,1264.35,SPX01191450C,2019-01-18,C
2018-03-05,2018-03-05,6.6,3.8,1450.0,30.0,1450,5.2,5.2,5.2,SPX01191450P,2019-01-18,P
2018-03-05,2018-03-05,1246.2,1234.1,1475.0,0.0,1475,1240.15,1240.15,1240.15,SPX01191475C,2019-01-18,C
2018-03-05,2018-03-05,7.0,4.2,1475.0,0.0,1475,5.6,5.6,5.6,SPX01191475P,2019-01-18,P
