DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2018-05-18,2018-05-18,1600.7,1595.2,1100.0,702.0,1100,1597.95,1597.95,1597.95,SPX01191100C,2019-01-18,C
2018-05-18,2018-05-18,1.0,0.85,1100.0,420.0,1100,0.925,0.925,0.925,SPX01191100P,2019-01-18,P
2018-05-18,2018-05-18,1551.7,1546.2,1150.0,0.0,1150,1548.95,1548.95,1548.95,SPX01191150C,2019-01-18,C
2018-05-18,2018-05-18,1.3,1.0,1150.0,4.0,1150,1.15,1.15,1.15,SPX01191150P,2019-01-18,P
2018-05-18,2018-05-18,1502.8,1497.3,1200.0,0.0,1200,1500.05,1500.05,1500.05,SPX01191200C,2019-01-18,C
2018-05-18,2018-05-18,1.4,1.1,1200.0,1517.0,1200,1.25,1.25,1.25,SPX01191200P,2019-01-18,P
2018-05-18,2018-05-18,1429.4,1424.0,1275.0,0.0,1275,1426.7,1426.7,1426.7,SPX01191275C,2019-01-18,C
2018-05-18,2018-05-18,1.65,1.35,1275.0,2.0,1275,1.5,1.5,1.5,SPX01191275P,2019-01-18,P
2018-05-18,2018-05-18,1405.0,1399.6,1300.0,0.0,1300,1402.3,1402.3,1402.3,SPX01191300C,2019-01-18,C
2018-05-18,2018-05-18,1.8,1.45,1300.0,1502.0,1300,1.625,1.625,1.625,SPX01191300P,2019-01-18,P
2018-05-18,2018-05-18,1380.5,1375.2,1325.0,0.0,1325,1377.85,1377.85,1377.85,SPX01191325C,2019-01-18,C
2018-05-18,2018-05-18,1.9,1.6,1325.0,33.0,1325,1.75,1.75,1.75,SPX01191325P,2019-01-18,P
2018-05-18,2018-05-18,1331.7,1326.4,1375.0,0.0,1375,1329.05,1329.05,1329.05,SPX01191375C,2019-01-18,C
2018-05-18,2018-05-18,2.2,1.85,1375.0,34.0,1375,2.025,2.025,2.025,SPX01191375P,2019-01-18,P
2018-05-18,2018-05-18,1307.3,1302.0,1400.0,0.0,1400,1304.65,1304.65,1304.65,SPX01191400C,2019-01-18,C
2018-05-18,2018-05-18,2.35,2.05,1400.0,540.0,1400,2.2,2.2,2.2,SPX01191400P,2019-01-18,P
2018-05-18,2018-05-18,1283.0,1277.6,1425.0,0.0,1425,1280.3,1280.3,1280.3,SPX01191425C,2019-01-18,C
2018-05-18,2018-05-18,2.55,2.2,1425.0,36.0,1425,2.375,2.375,2.375,SPX01191425P,2019-01-18,P
2018-05-18,2018-05-18,1258.6,1253.3,1450.0,0.0,1450,1255.95,1255.95,1255.95,SPX01191450C,2019-01-18,C
2018-05-18,2018-05-18,2.75,2.4,1450.0,103.0,1450,2.575,2.575,2.575,SPX01191450P,2019-01-18,P
2018-05-18,2018-05-18,1234.3,1229.0,1475.0,0.0,1475,1231.65,1231.65,1231.65,SPX01191475C,2019-01-18,C
2018-05-18,2018-05-18,2.95,2.6,1475.0,174.0,1475,2.775,2.775,2.775,SPX01191475P,2019-01-18,P
2018-05-18,2018-05-18,1209.9,1204.7,1500.0,0.0,1500,1207.3,1207.3,1207.3,SPX01191500C,2019-01-18,C
2018-05-18,2018-05-18,3.2,2.85,1500.0,1705.0,1500,3.025,3.025,3.025,SPX01191500P,2019-01-18,P
2018-05-18,2018-05-18,1185.6,1180.4,1525.0,0.0,1525,1183.0,1183.0,1183.0,SPX01191525C,2019-01-18,C
2018-05-18,2018-05-18,3.4,3.0,1525.0,28.0,1525,3.2,3.2,3.2,SPX01191525P,2019-01-18,P
2018-05-18,2018-05-18,1161.3,1156.1,1550.0,0.0,1550,1158.7,1158.7,1158.7,SPX01191550C,2019-01-18,C
2018-05-18,2018-05-18,3.7,3.3,1550.0,112.0,1550,3.5,3.5,3.5,SPX01191550P,2019-01-18,P
2018-05-18,2018-05-18,1137.1,1131.9,1575.0,0.0,1575,1134.5,1134.5,1134.5,SPX01191575C,2019-01-18,C
2018-05-18,2018-05-18,4.0,3.6,1575.0,1521.0,1575,3.8,3.8,3.8,SPX01191575P,2019-01-18,P
2018-05-18,2018-05-18,1112.8,1107.6,1600.0,0.0,1600,1110.2,1110.2,1110.2,SPX01191600C,2019-01-18,C
