DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2017-12-28,2017-12-28,1587.1,1580.0,1100.0,3262.0,1100,1582.0,1582.0,1582.0,SPX01181100C,2018-01-19,C
2017-12-28,2017-12-28,1562.1,1555.1,1125.0,45.0,1125,1558.6,1558.6,1558.6,SPX01181125C,2018-01-19,C
2017-12-28,2017-12-28,1537.2,1530.1,1150.0,1.0,1150,1533.65,1533.65,1533.65,SPX01181150C,2018-01-19,C
2017-12-28,2017-12-28,1512.2,1505.2,1175.0,32.0,1175,1508.7,1508.7,1508.7,SPX01181175C,2018-01-19,C
2017-12-28,2017-12-28,1487.3,1480.2,1200.0,98.0,1200,1483.75,1483.75,1483.75,SPX01181200C,2018-01-19,C
2017-12-28,2017-12-28,1462.3,1455.3,1225.0,12.0,1225,1458.8,1458.8,1458.8,SPX01181225C,2018-01-19,C
2017-12-28,2017-12-28,1412.4,1405.4,1275.0,75.0,1275,1408.9,1408.9,1408.9,SPX01181275C,2018-01-19,C
2017-12-28,2017-12-28,1387.4,1380.4,1300.0,218.0,1300,1383.9,1383.9,1383.9,SPX01181300C,2018-01-19,C
2017-12-28,2017-12-28,1362.5,1355.5,1325.0,19.0,1325,1359.0,1359.0,1359.0,SPX01181325C,2018-01-19,C
2017-12-28,2017-12-28,1312.6,1305.6,1375.0,140.0,1375,1309.1,1309.1,1309.1,SPX01181375C,2018-01-19,C
2017-12-28,2017-12-28,1287.6,1280.6,1400.0,170.0,1400,1284.1,1284.1,1284.1,SPX01181400C,2018-01-19,C
2017-12-28,2017-12-28,1237.7,1230.7,1450.0,1.0,1450,1234.2,1234.2,1234.2,SPX01181450C,2018-01-19,C
2017-12-28,2017-12-28,1212.8,1205.7,1475.0,18.0,1475,1209.25,1209.25,1209.25,SPX01181475C,2018-01-19,C
2017-12-28,2017-12-28,1187.8,1180.8,1500.0,820.0,1500,1184.3,1184.3,1184.3,SPX01181500C,2018-01-19,C
2017-12-28,2017-12-28,1162.8,1155.8,1525.0,38.0,1525,1159.3,1159.3,1159.3,SPX01181525C,2018-01-19,C
2017-12-28,2017-12-28,1137.9,1130.9,1550.0,42.0,1550,1134.4,1134.4,1134.4,SPX01181550C,2018-01-19,C
2017-12-28,2017-12-28,1112.9,1105.9,1575.0,3.0,1575,1109.4,1109.4,1109.4,SPX01181575C,2018-01-19,C
2017-12-28,2017-12-28,1088.0,1081.0,1600.0,3.0,1600,1084.5,1084.5,1084.5,SPX01181600C,2018-01-19,C
2017-12-28,2017-12-28,1063.0,1056.0,1625.0,0.0,1625,1059.5,1059.5,1059.5,SPX01181625C,2018-01-19,C
2017-12-28,2017-12-28,1038.1,1031.1,1650.0,0.0,1650,1034.6,1034.6,1034.6,SPX01181650C,2018-01-19,C
2017-12-28,2017-12-28,1013.1,1006.1,1675.0,2.0,1675,1009.6,1009.6,1009.6,SPX01181675C,2018-01-19,C
