DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2018-04-03,2018-04-03,1503.6,1489.3,1100.0,300.0,1100,1496.45,1496.45,1496.45,SPX01191100C,2019-01-18,C
2018-04-03,2018-04-03,2.9,1.0,1100.0,319.0,1100,1.95,1.95,1.95,SPX01191100P,2019-01-18,P
2018-04-03,2018-04-03,1455.0,1441.2,1150.0,0.0,1150,1448.1,1448.1,1448.1,SPX01191150C,2019-01-18,C
2018-04-03,2018-04-03,3.3,1.4,1150.0,3.0,1150,2.35,2.35,2.35,SPX01191150P,2019-01-18,P
2018-04-03,2018-04-03,1406.5,1392.5,1200.0,0.0,1200,1399.5,1399.5,1399.5,SPX01191200C,2019-01-18,C
2018-04-03,2018-04-03,3.7,1.8,1200.0,1518.0,1200,2.75,2.75,2.75,SPX01191200P,2019-01-18,P
2018-04-03,2018-04-03,1333.8,1319.9,1275.0,0.0,1275,1326.85,1326.85,1326.85,SPX01191275C,2019-01-18,C
2018-04-03,2018-04-03,4.5,2.6,1275.0,2.0,1275,3.55,3.55,3.55,SPX01191275P,2019-01-18,P
2018-04-03,2018-04-03,1309.6,1295.7,1300.0,0.0,1300,1302.65,1302.65,1302.65,SPX01191300C,2019-01-18,C
2018-04-03,2018-04-03,4.8,2.95,1300.0,1501.0,1300,3.875,3.875,3.875,SPX01191300P,2019-01-18,P
2018-04-03,2018-04-03,1285.4,1271.4,1325.0,0.0,1325,1278.4,1278.4,1278.4,SPX01191325C,2019-01-18,C
2018-04-03,2018-04-03,5.1,3.2,1325.0,32.0,1325,4.15,4.15,4.15,SPX01191325P,2019-01-18,P
2018-04-03,2018-04-03,1237.2,1223.2,1375.0,0.0,1375,1230.2,1230.2,1230.2,SPX01191375C,2019-01-18,C
2018-04-03,2018-04-03,5.9,3.9,1375.0,1.0,1375,4.9,4.9,4.9,SPX01191375P,2019-01-18,P
2018-04-03,2018-04-03,1213.1,1199.1,1400.0,0.0,1400,1206.1,1206.1,1206.1,SPX01191400C,2019-01-18,C
2018-04-03,2018-04-03,6.3,4.4,1400.0,9.0,1400,5.35,5.35,5.35,SPX01191400P,2019-01-18,P
2018-04-03,2018-04-03,1189.1,1175.0,1425.0,0.0,1425,1182.05,1182.05,1182.05,SPX01191425C,2019-01-18,C
2018-04-03,2018-04-03,6.7,4.8,1425.0,0.0,1425,5.75,5.75,5.75,SPX01191425P,2019-01-18,P
2018-04-03,2018-04-03,1165.0,1151.0,1450.0,0.0,1450,1158.0,1158.0,1158.0,SPX01191450C,2019-01-18,C
2018-04-03,2018-04-03,7.2,5.3,1450.0,30.0,1450,6.25,6.25,6.25,SPX01191450P,2019-01-18,P
2018-04-03,2018-04-03,1141.1,1127.0,1475.0,0.0,1475,1134.05,1134.05,1134.05,SPX01191475C,2019-01-18,C
2018-04-03,2018-04-03,7.7,5.8,1475.0,0.0,1475,6.75,6.75,6.75,SPX01191475P,2019-01-18,P
2018-04-03,2018-04-03,1117.1,1103.0,1500.0,0.0,1500,1110.05,1110.05,1110.05,SPX01191500C,2019-01-18,C
2018-04-03,2018-04-03,8.3,6.4,1500.0,1523.0,1500,7.35,7.35,7.35,SPX01191500P,2019-01-18,P
2018-04-03,2018-04-03,1093.2,1079.1,1525.0,0.0,1525,1086.15,1086.15,1086.15,SPX01191525C,2019-01-18,C
2018-04-03,2018-04-03,8.9,7.0,1525.0,2.0,1525,7.95,7.95,7.95,SPX01191525P,2019-01-18,P
2018-04-03,2018-04-03,1070.2,1055.4,1550.0,0.0,1550,1062.8,1062.8,1062.8,SPX01191550C,2019-01-18,C
2018-04-03,2018-04-03,9.5,7.5,1550.0,10.0,1550,8.5,8.5,8.5,SPX01191550P,2019-01-18,P
2018-04-03,2018-04-03,1046.4,1031.6,1575.0,0.0,1575,1039.0,1039.0,1039.0,SPX01191575C,2019-01-18,C
2018-04-03,2018-04-03,10.3,8.3,1575.0,1.0,1575,9.3,9.3,9.3,SPX01191575P,2019-01-18,P
2018-04-03,2018-04-03,1021.6,1007.7,1600.0,0.0,1600,1014.65,1014.65,1014.65,SPX01191600C,2019-01-18,C
2018-04-03,2018-04-03,11.0,8.9,1600.0,12.0,1600,9.95,9.95,9.95,SPX01191600P,2019-01-18,P
2018-04-03,2018-04-03,998.1,984.0,1625.0,0.0,1625,991.05,991.05,991.05,SPX01191625C,2019-01-18,C
2018-04-03,2018-04-03,11.9,9.7,1625.0,12.0,1625,10.8,10.8,10.8,SPX01191625P,2019-01-18,P
2018-04-03,2018-04-03,974.3,960.2,1650.0,0.0,1650,967.25,967.25,967.25,SPX01191650C,2019-01-18,C
