DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2017-12-18,2017-12-18,1595.9,1589.3,1100.0,663.0,1100,1592.05,1592.05,1592.05,SPX01181100C,2018-01-19,C
2017-12-18,2017-12-18,1570.9,1564.4,1125.0,45.0,1125,1567.65,1567.65,1567.65,SPX01181125C,2018-01-19,C
2017-12-18,2017-12-18,1545.9,1539.4,1150.0,1.0,1150,1542.65,1542.65,1542.65,SPX01181150C,2018-01-19,C
2017-12-18,2017-12-18,1521.0,1514.5,1175.0,32.0,1175,1517.75,1517.75,1517.75,SPX01181175C,2018-01-19,C
2017-12-18,2017-12-18,1496.0,1489.5,1200.0,98.0,1200,1492.75,1492.75,1492.75,SPX01181200C,2018-01-19,C
2017-12-18,2017-12-18,1471.1,1464.6,1225.0,12.0,1225,1467.85,1467.85,1467.85,SPX01181225C,2018-01-19,C
2017-12-18,2017-12-18,1421.2,1414.7,1275.0,75.0,1275,1417.95,1417.95,1417.95,SPX01181275C,2018-01-19,C
2017-12-18,2017-12-18,1396.2,1389.7,1300.0,218.0,1300,1392.95,1392.95,1392.95,SPX01181300C,2018-01-19,C
2017-12-18,2017-12-18,1371.3,1364.8,1325.0,19.0,1325,1368.05,1368.05,1368.05,SPX01181325C,2018-01-19,C
2017-12-18,2017-12-18,1321.4,1314.9,1375.0,140.0,1375,1318.15,1318.15,1318.15,SPX01181375C,2018-01-19,C
2017-12-18,2017-12-18,1296.4,1289.9,1400.0,170.0,1400,1293.15,1293.15,1293.15,SPX01181400C,2018-01-19,C
2017-12-18,2017-12-18,1246.5,1240.0,1450.0,1.0,1450,1243.25,1243.25,1243.25,SPX01181450C,2018-01-19,C
2017-12-18,2017-12-18,1221.6,1215.1,1475.0,18.0,1475,1218.35,1218.35,1218.35,SPX01181475C,2018-01-19,C
2017-12-18,2017-12-18,1196.6,1190.2,1500.0,820.0,1500,1194.2,1194.2,1194.2,SPX01181500C,2018-01-19,C
2017-12-18,2017-12-18,1171.7,1165.2,1525.0,38.0,1525,1168.45,1168.45,1168.45,SPX01181525C,2018-01-19,C
2017-12-18,2017-12-18,1146.8,1140.3,1550.0,42.0,1550,1143.55,1143.55,1143.55,SPX01181550C,2018-01-19,C
2017-12-18,2017-12-18,1121.8,1115.3,1575.0,3.0,1575,1118.55,1118.55,1118.55,SPX01181575C,2018-01-19,C
2017-12-18,2017-12-18,1096.9,1090.4,1600.0,3.0,1600,1093.65,1093.65,1093.65,SPX01181600C,2018-01-19,C
2017-12-18,2017-12-18,1071.9,1065.4,1625.0,0.0,1625,1068.65,1068.65,1068.65,SPX01181625C,2018-01-19,C
2017-12-18,2017-12-18,1047.0,1040.5,1650.0,0.0,1650,1043.75,1043.75,1043.75,SPX01181650C,2018-01-19,C
