DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2017-12-29,2017-12-29,1575.4,1574.9,1100.0,3262.0,1100,1575.15,1575.15,1575.15,SPX01181100C,2018-01-19,C
2017-12-29,2017-12-29,1550.5,1550.0,1125.0,45.0,1125,1550.25,1550.25,1550.25,SPX01181125C,2018-01-19,C
2017-12-29,2017-12-29,1525.5,1525.0,1150.0,1.0,1150,1525.25,1525.25,1525.25,SPX01181150C,2018-01-19,C
2017-12-29,2017-12-29,1500.5,1500.0,1175.0,32.0,1175,1500.25,1500.25,1500.25,SPX01181175C,2018-01-19,C
2017-12-29,2017-12-29,1475.5,1475.0,1200.0,98.0,1200,1475.25,1475.25,1475.25,SPX01181200C,2018-01-19,C
2017-12-29,2017-12-29,1450.6,1450.1,1225.0,12.0,1225,1450.35,1450.35,1450.35,SPX01181225C,2018-01-19,C
2017-12-29,2017-12-29,1400.6,1400.1,1275.0,75.0,1275,1400.35,1400.35,1400.35,SPX01181275C,2018-01-19,C
2017-12-29,2017-12-29,1375.6,1375.1,1300.0,218.0,1300,1375.35,1375.35,1375.35,SPX01181300C,2018-01-19,C
2017-12-29,2017-12-29,1350.7,1350.2,1325.0,19.0,1325,1350.45,1350.45,1350.45,SPX01181325C,2018-01-19,C
2017-12-29,2017-12-29,1300.7,1300.2,1375.0,140.0,1375,1300.45,1300.45,1300.45,SPX01181375C,2018-01-19,C
2017-12-29,2017-12-29,1275.8,1275.3,1400.0,170.0,1400,1275.55,1275.55,1275.55,SPX01181400C,2018-01-19,C
2017-12-29,2017-12-29,1225.8,1225.3,1450.0,1.0,1450,1225.55,1225.55,1225.55,SPX01181450C,2018-01-19,C
2017-12-29,2017-12-29,1200.8,1200.3,1475.0,18.0,1475,1200.55,1200.55,1200.55,SPX01181475C,2018-01-19,C
2017-12-29,2017-12-29,1175.9,1175.4,1500.0,820.0,1500,1175.65,1175.65,1175.65,SPX01181500C,2018-01-19,C
2017-12-29,2017-12-29,1150.9,1150.4,1525.0,38.0,1525,1150.65,1150.65,1150.65,SPX01181525C,2018-01-19,C
2017-12-29,2017-12-29,1125.9,1125.4,1550.0,42.0,1550,1125.65,1125.65,1125.65,SPX01181550C,2018-01-19,C
2017-12-29,2017-12-29,1101.0,1100.5,1575.0,3.0,1575,1100.75,1100.75,1100.75,SPX01181575C,2018-01-19,C
2017-12-29,2017-12-29,1076.0,1075.5,1600.0,3.0,1600,1075.75,1075.75,1075.75,SPX01181600C,2018-01-19,C
2017-12-29,2017-12-29,1051.0,1050.5,1625.0,0.0,1625,1050.75,1050.75,1050.75,SPX01181625C,2018-01-19,C
2017-12-29,2017-12-29,1026.0,1025.5,1650.0,0.0,1650,1025.75,1025.75,1025.75,SPX01181650C,2018-01-19,C
2017-12-29,2017-12-29,1001.1,1000.6,1675.0,2.0,1675,1000.85,1000.85,1000.85,SPX01181675C,2018-01-19,C
2017-12-29,2017-12-29,976.1,975.6,1700.0,297.0,1700,975.85,975.85,975.85,SPX01181700C,2018-01-19,C
2017-12-29,2017-12-29,951.1,950.6,1725.0,0.0,1725,950.85,950.85,950.85,SPX01181725C,2018-01-19,C
2017-12-29,2017-12-29,926.2,925.7,1750.0,3.0,1750,925.95,925.95,925.95,SPX01181750C,2018-01-19,C
2017-12-29,2017-12-29,901.2,900.7,1775.0,1.0,1775,900.95,900.95,900.95,SPX01181775C,2018-01-19,C
2017-12-29,2017-12-29,876.2,875.7,1800.0,23.0,1800,875.95,875.95,875.95,SPX01181800C,2018-01-19,C
2017-12-29,2017-12-29,851.2,850.7,1825.0,1.0,1825,850.95,850.95,850.95,SPX01181825C,2018-01-19,C
2017-12-29,2017-12-29,826.3,825.8,1850.0,29.0,1850,826.05,826.05,826.05,SPX01181850C,2018-01-19,C
2017-12-29,2017-12-29,801.3,800.8,1875.0,4.0,1875,801.05,801.05,801.05,SPX01181875C,2018-01-19,C
