DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2018-03-15,2018-03-15,1644.8,1630.6,1100.0,0.0,1100,1637.7,1637.7,1637.7,SPX01191100C,2019-01-18,C
2018-03-15,2018-03-15,2.45,0.6,1100.0,20.0,1100,1.525,1.525,1.525,SPX01191100P,2019-01-18,P
2018-03-15,2018-03-15,1596.2,1582.1,1150.0,0.0,1150,1589.15,1589.15,1589.15,SPX01191150C,2019-01-18,C
2018-03-15,2018-03-15,2.75,0.9,1150.0,3.0,1150,1.825,1.825,1.825,SPX01191150P,2019-01-18,P
2018-03-15,2018-03-15,1547.7,1533.6,1200.0,0.0,1200,1540.65,1540.65,1540.65,SPX01191200C,2019-01-18,C
2018-03-15,2018-03-15,3.1,1.25,1200.0,7.0,1200,2.175,2.175,2.175,SPX01191200P,2019-01-18,P
2018-03-15,2018-03-15,1475.0,1460.9,1275.0,0.0,1275,1467.95,1467.95,1467.95,SPX01191275C,2019-01-18,C
2018-03-15,2018-03-15,3.8,1.9,1275.0,2.0,1275,2.85,2.85,2.85,SPX01191275P,2019-01-18,P
2018-03-15,2018-03-15,1450.8,1436.6,1300.0,0.0,1300,1443.7,1443.7,1443.7,SPX01191300C,2019-01-18,C
2018-03-15,2018-03-15,4.1,2.2,1300.0,1501.0,1300,3.15,3.15,3.15,SPX01191300P,2019-01-18,P
2018-03-15,2018-03-15,1426.6,1412.4,1325.0,0.0,1325,1419.5,1419.5,1419.5,SPX01191325C,2019-01-18,C
2018-03-15,2018-03-15,4.3,2.45,1325.0,2.0,1325,3.375,3.375,3.375,SPX01191325P,2019-01-18,P
2018-03-15,2018-03-15,1378.3,1364.1,1375.0,0.0,1375,1371.2,1371.2,1371.2,SPX01191375C,2019-01-18,C
2018-03-15,2018-03-15,5.0,3.1,1375.0,1.0,1375,4.05,4.05,4.05,SPX01191375P,2019-01-18,P
2018-03-15,2018-03-15,1354.1,1340.0,1400.0,0.0,1400,1347.05,1347.05,1347.05,SPX01191400C,2019-01-18,C
2018-03-15,2018-03-15,5.3,3.4,1400.0,9.0,1400,4.35,4.35,4.35,SPX01191400P,2019-01-18,P
2018-03-15,2018-03-15,1330.0,1315.9,1425.0,0.0,1425,1322.95,1322.95,1322.95,SPX01191425C,2019-01-18,C
2018-03-15,2018-03-15,5.7,3.8,1425.0,0.0,1425,4.75,4.75,4.75,SPX01191425P,2019-01-18,P
2018-03-15,2018-03-15,1306.0,1291.9,1450.0,0.0,1450,1298.95,1298.95,1298.95,SPX01191450C,2019-01-18,C
2018-03-15,2018-03-15,6.1,4.2,1450.0,30.0,1450,5.15,5.15,5.15,SPX01191450P,2019-01-18,P
2018-03-15,2018-03-15,1281.9,1267.9,1475.0,0.0,1475,1274.9,1274.9,1274.9,SPX01191475C,2019-01-18,C
2018-03-15,2018-03-15,6.5,4.6,1475.0,0.0,1475,5.55,5.55,5.55,SPX01191475P,2019-01-18,P
2018-03-15,2018-03-15,1257.9,1244.0,1500.0,0.0,1500,1250.95,1250.95,1250.95,SPX01191500C,2019-01-18,C
2018-03-15,2018-03-15,7.0,5.1,1500.0,53.0,1500,6.05,6.05,6.05,SPX01191500P,2019-01-18,P
2018-03-15,2018-03-15,1233.9,1220.1,1525.0,0.0,1525,1227.0,1227.0,1227.0,SPX01191525C,2019-01-18,C
2018-03-15,2018-03-15,7.5,5.6,1525.0,2.0,1525,6.55,6.55,6.55,SPX01191525P,2019-01-18,P
2018-03-15,2018-03-15,1210.0,1196.2,1550.0,0.0,1550,1203.1,1203.1,1203.1,SPX01191550C,2019-01-18,C
2018-03-15,2018-03-15,8.0,6.1,1550.0,12.0,1550,7.05,7.05,7.05,SPX01191550P,2019-01-18,P
2018-03-15,2018-03-15,1186.1,1172.4,1575.0,0.0,1575,1179.25,1179.25,1179.25,SPX01191575C,2019-01-18,C
2018-03-15,2018-03-15,8.6,6.6,1575.0,1.0,1575,7.6,7.6,7.6,SPX01191575P,2019-01-18,P
2018-03-15,2018-03-15,1162.2,1148.6,1600.0,0.0,1600,1155.4,1155.4,1155.4,SPX01191600C,2019-01-18,C
2018-03-15,2018-03-15,9.2,7.2,1600.0,356.0,1600,8.2,8.2,8.2,SPX01191600P,2019-01-18,P
2018-03-15,2018-03-15,1138.3,1124.8,1625.0,0.0,1625,1131.55,1131.55,1131.55,SPX01191625C,2019-01-18,C
2018-03-15,2018-03-15,9.8,7.9,1625.0,12.0,1625,8.85,8.85,8.85,SPX01191625P,2019-01-18,P
2018-03-15,2018-03-15,1114.5,1101.1,1650.0,0.0,1650,1107.8,1107.8,1107.8,SPX01191650C,2019-01-18,C
2018-03-15,2018-03-15,10.5,8.5,1650.0,0.0,1650,9.5,9.5,9.5,SPX01191650P,2019-01-18,P
2018-03-15,2018-03-15,1090.8,1077.5,1675.0,0.0,1675,1084.15,1084.15,1084.15,SPX01191675C,2019-01-18,C
2018-03-15,2018-03-15,11.3,9.2,1675.0,0.0,1675,10.25,10.25,10.25,SPX01191675P,2019-01-18,P
2018-03-15,2018-03-15,1043.4,1030.2,1725.0,0.0,1725,1036.8,1036.8,1036.8,SPX01191725C,2019-01-18,C
2018-03-15,2018-03-15,12.9,10.7,1725.0,26.0,1725,11.8,11.8,11.8,SPX01191725P,2019-01-18,P
2018-03-15,2018-03-15,1019.8,1006.7,1750.0,0.0,1750,1013.25,1013.25,1013.25,SPX01191750C,2019-01-18,C
2018-03-15,2018-03-15,13.8,11.6,1750.0,2.0,1750,12.7,12.7,12.7,SPX01191750P,2019-01-18,P
2018-03-15,2018-03-15,995.5,982.5,1775.0,0.0,1775,989.0,989.0,989.0,SPX01191775C,2019-01-18,C
2018-03-15,2018-03-15,14.6,12.3,1775.0,30.0,1775,13.45,13.45,13.45,SPX01191775P,2019-01-18,P
2018-03-15,2018-03-15,972.7,959.8,1800.0,0.0,1800,966.25,966.25,966.25,SPX01191800C,2019-01-18,C
2018-03-15,2018-03-15,15.8,13.4,1800.0,2434.0,1800,14.6,14.6,14.6,SPX01191800P,2019-01-18,P
2018-03-15,2018-03-15,949.2,936.4,1825.0,0.0,1825,942.8,942.8,942.8,SPX01191825C,2019-01-18,C
2018-03-15,2018-03-15,16.7,14.4,1825.0,27.0,1825,15.55,15.55,15.55,SPX01191825P,2019-01-18,P
2018-03-15,2018-03-15,925.8,913.1,1850.0,4.0,1850,919.45,919.45,919.45,SPX01191850C,2019-01-18,C
