DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2018-06-05,2018-06-05,1638.4,1634.9,1100.0,703.0,1100,1636.65,1636.65,1636.65,SPX01191100C,2019-01-18,C
2018-06-05,2018-06-05,0.8,0.5,1100.0,420.0,1100,0.65,0.65,0.65,SPX01191100P,2019-01-18,P
2018-06-05,2018-06-05,1589.3,1585.8,1150.0,0.0,1150,1587.55,1587.55,1587.55,SPX01191150C,2019-01-18,C
2018-06-05,2018-06-05,0.95,0.65,1150.0,4.0,1150,0.8,0.8,0.8,SPX01191150P,2019-01-18,P
2018-06-05,2018-06-05,1540.3,1536.8,1200.0,0.0,1200,1538.55,1538.55,1538.55,SPX01191200C,2019-01-18,C
2018-06-05,2018-06-05,1.05,0.75,1200.0,1518.0,1200,0.9,0.9,0.9,SPX01191200P,2019-01-18,P
2018-06-05,2018-06-05,1466.8,1463.3,1275.0,0.0,1275,1465.05,1465.05,1465.05,SPX01191275C,2019-01-18,C
2018-06-05,2018-06-05,1.3,1.0,1275.0,2.0,1275,1.15,1.15,1.15,SPX01191275P,2019-01-18,P
2018-06-05,2018-06-05,1442.3,1438.8,1300.0,0.0,1300,1440.55,1440.55,1440.55,SPX01191300C,2019-01-18,C
2018-06-05,2018-06-05,1.4,1.05,1300.0,1502.0,1300,1.225,1.225,1.225,SPX01191300P,2019-01-18,P
2018-06-05,2018-06-05,1417.8,1414.3,1325.0,0.0,1325,1416.05,1416.05,1416.05,SPX01191325C,2019-01-18,C
2018-06-05,2018-06-05,1.45,1.15,1325.0,33.0,1325,1.3,1.3,1.3,SPX01191325P,2019-01-18,P
2018-06-05,2018-06-05,1368.8,1365.3,1375.0,0.0,1375,1367.05,1367.05,1367.05,SPX01191375C,2019-01-18,C
2018-06-05,2018-06-05,1.65,1.35,1375.0,34.0,1375,1.55,1.55,1.55,SPX01191375P,2019-01-18,P
2018-06-05,2018-06-05,1344.3,1340.9,1400.0,0.0,1400,1342.6,1342.6,1342.6,SPX01191400C,2019-01-18,C
2018-06-05,2018-06-05,1.8,1.45,1400.0,541.0,1400,1.625,1.625,1.625,SPX01191400P,2019-01-18,P
2018-06-05,2018-06-05,1319.9,1316.5,1425.0,0.0,1425,1318.2,1318.2,1318.2,SPX01191425C,2019-01-18,C
2018-06-05,2018-06-05,1.9,1.6,1425.0,36.0,1425,1.75,1.75,1.75,SPX01191425P,2019-01-18,P
2018-06-05,2018-06-05,1295.5,1292.0,1450.0,0.0,1450,1293.75,1293.75,1293.75,SPX01191450C,2019-01-18,C
