DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2018-04-12,2018-04-12,1554.7,1538.3,1100.0,301.0,1100,1546.5,1546.5,1546.5,SPX01191100C,2019-01-18,C
2018-04-12,2018-04-12,2.45,0.55,1100.0,319.0,1100,1.5,1.5,1.5,SPX01191100P,2019-01-18,P
2018-04-12,2018-04-12,1506.0,1489.6,1150.0,0.0,1150,1497.8,1497.8,1497.8,SPX01191150C,2019-01-18,C
2018-04-12,2018-04-12,2.7,0.85,1150.0,3.0,1150,1.775,1.775,1.775,SPX01191150P,2019-01-18,P
2018-04-12,2018-04-12,1457.3,1440.9,1200.0,0.0,1200,1449.1,1449.1,1449.1,SPX01191200C,2019-01-18,C
2018-04-12,2018-04-12,3.1,1.15,1200.0,1518.0,1200,2.125,2.125,2.125,SPX01191200P,2019-01-18,P
2018-04-12,2018-04-12,1384.6,1368.0,1275.0,0.0,1275,1376.3,1376.3,1376.3,SPX01191275C,2019-01-18,C
2018-04-12,2018-04-12,3.7,1.8,1275.0,2.0,1275,2.75,2.75,2.75,SPX01191275P,2019-01-18,P
2018-04-12,2018-04-12,1360.4,1343.7,1300.0,0.0,1300,1352.05,1352.05,1352.05,SPX01191300C,2019-01-18,C
2018-04-12,2018-04-12,4.0,2.25,1300.0,1501.0,1300,3.125,3.125,3.125,SPX01191300P,2019-01-18,P
2018-04-12,2018-04-12,1336.2,1319.4,1325.0,0.0,1325,1327.8,1327.8,1327.8,SPX01191325C,2019-01-18,C
2018-04-12,2018-04-12,4.2,2.5,1325.0,32.0,1325,3.35,3.35,3.35,SPX01191325P,2019-01-18,P
2018-04-12,2018-04-12,1287.8,1271.0,1375.0,0.0,1375,1279.4,1279.4,1279.4,SPX01191375C,2019-01-18,C
2018-04-12,2018-04-12,4.8,2.9,1375.0,1.0,1375,3.85,3.85,3.85,SPX01191375P,2019-01-18,P
2018-04-12,2018-04-12,1263.6,1246.9,1400.0,0.0,1400,1255.25,1255.25,1255.25,SPX01191400C,2019-01-18,C
2018-04-12,2018-04-12,5.1,3.2,1400.0,9.0,1400,4.15,4.15,4.15,SPX01191400P,2019-01-18,P
2018-04-12,2018-04-12,1239.4,1222.8,1425.0,0.0,1425,1231.1,1231.1,1231.1,SPX01191425C,2019-01-18,C
2018-04-12,2018-04-12,5.5,3.6,1425.0,0.0,1425,4.55,4.55,4.55,SPX01191425P,2019-01-18,P
2018-04-12,2018-04-12,1215.3,1198.8,1450.0,0.0,1450,1207.05,1207.05,1207.05,SPX01191450C,2019-01-18,C
