DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2018-01-02,2018-01-02,1595.4,1589.0,1100.0,3262.0,1100,1592.2,1592.2,1592.2,SPX01181100C,2018-01-19,C
2018-01-02,2018-01-02,1570.5,1564.0,1125.0,45.0,1125,1567.25,1567.25,1567.25,SPX01181125C,2018-01-19,C
2018-01-02,2018-01-02,1545.5,1539.1,1150.0,1.0,1150,1542.3,1542.3,1542.3,SPX01181150C,2018-01-19,C
2018-01-02,2018-01-02,1520.5,1514.1,1175.0,32.0,1175,1517.3,1517.3,1517.3,SPX01181175C,2018-01-19,C
2018-01-02,2018-01-02,1495.5,1489.1,1200.0,98.0,1200,1492.3,1492.3,1492.3,SPX01181200C,2018-01-19,C
2018-01-02,2018-01-02,1470.6,1464.1,1225.0,12.0,1225,1467.35,1467.35,1467.35,SPX01181225C,2018-01-19,C
2018-01-02,2018-01-02,1420.6,1414.2,1275.0,75.0,1275,1417.4,1417.4,1417.4,SPX01181275C,2018-01-19,C
2018-01-02,2018-01-02,1395.6,1389.2,1300.0,218.0,1300,1392.4,1392.4,1392.4,SPX01181300C,2018-01-19,C
2018-01-02,2018-01-02,1370.7,1364.3,1325.0,19.0,1325,1367.5,1367.5,1367.5,SPX01181325C,2018-01-19,C
2018-01-02,2018-01-02,1320.7,1314.3,1375.0,140.0,1375,1317.5,1317.5,1317.5,SPX01181375C,2018-01-19,C
2018-01-02,2018-01-02,1295.7,1289.3,1400.0,170.0,1400,1292.5,1292.5,1292.5,SPX01181400C,2018-01-19,C
2018-01-02,2018-01-02,1245.8,1239.4,1450.0,1.0,1450,1242.6,1242.6,1242.6,SPX01181450C,2018-01-19,C
2018-01-02,2018-01-02,1220.8,1214.4,1475.0,18.0,1475,1217.6,1217.6,1217.6,SPX01181475C,2018-01-19,C
2018-01-02,2018-01-02,1195.8,1189.4,1500.0,820.0,1500,1192.6,1192.6,1192.6,SPX01181500C,2018-01-19,C
2018-01-02,2018-01-02,1170.8,1164.5,1525.0,38.0,1525,1167.65,1167.65,1167.65,SPX01181525C,2018-01-19,C
2018-01-02,2018-01-02,1145.9,1139.5,1550.0,42.0,1550,1142.7,1142.7,1142.7,SPX01181550C,2018-01-19,C
2018-01-02,2018-01-02,1120.9,1114.5,1575.0,3.0,1575,1117.7,1117.7,1117.7,SPX01181575C,2018-01-19,C
