DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2018-01-19,2018-01-19,1698.7,1683.5,1100.0,0.0,1100,1691.1,1691.1,1691.1,SPX01191100C,2019-01-18,C
2018-01-19,2018-01-19,2.4,0.7,1100.0,6.0,1100,1.55,1.55,1.55,SPX01191100P,2019-01-18,P
2018-01-19,2018-01-19,1649.9,1634.9,1150.0,0.0,1150,1642.4,1642.4,1642.4,SPX01191150C,2019-01-18,C
2018-01-19,2018-01-19,1601.2,1586.3,1200.0,0.0,1200,1593.75,1593.75,1593.75,SPX01191200C,2019-01-18,C
2018-01-19,2018-01-19,1528.3,1513.5,1275.0,0.0,1275,1520.9,1520.9,1520.9,SPX01191275C,2019-01-18,C
2018-01-19,2018-01-19,3.3,0.1,1275.0,2.0,1275,1.7,1.7,1.7,SPX01191275P,2019-01-18,P
2018-01-19,2018-01-19,1504.0,1489.2,1300.0,0.0,1300,1496.6,1496.6,1496.6,SPX01191300C,2019-01-18,C
2018-01-19,2018-01-19,3.4,0.3,1300.0,12.0,1300,1.85,1.85,1.85,SPX01191300P,2019-01-18,P
2018-01-19,2018-01-19,1479.7,1465.0,1325.0,0.0,1325,1472.35,1472.35,1472.35,SPX01191325C,2019-01-18,C
2018-01-19,2018-01-19,3.6,0.45,1325.0,2.0,1325,2.025,2.025,2.025,SPX01191325P,2019-01-18,P
2018-01-19,2018-01-19,1431.2,1416.6,1375.0,0.0,1375,1423.9,1423.9,1423.9,SPX01191375C,2019-01-18,C
2018-01-19,2018-01-19,4.0,0.85,1375.0,0.0,1375,2.425,2.425,2.425,SPX01191375P,2019-01-18,P
2018-01-19,2018-01-19,1406.9,1392.4,1400.0,0.0,1400,1399.65,1399.65,1399.65,SPX01191400C,2019-01-18,C
2018-01-19,2018-01-19,4.2,1.05,1400.0,3.0,1400,2.625,2.625,2.625,SPX01191400P,2019-01-18,P
2018-01-19,2018-01-19,1382.7,1368.2,1425.0,0.0,1425,1375.45,1375.45,1375.45,SPX01191425C,2019-01-18,C
2018-01-19,2018-01-19,4.4,1.3,1425.0,0.0,1425,2.85,2.85,2.85,SPX01191425P,2019-01-18,P
2018-01-19,2018-01-19,1358.5,1344.0,1450.0,0.0,1450,1351.25,1351.25,1351.25,SPX01191450C,2019-01-18,C
2018-01-19,2018-01-19,4.7,1.55,1450.0,10.0,1450,3.125,3.125,3.125,SPX01191450P,2019-01-18,P
2018-01-19,2018-01-19,1334.3,1319.9,1475.0,0.0,1475,1327.1,1327.1,1327.1,SPX01191475C,2019-01-18,C
2018-01-19,2018-01-19,5.0,1.85,1475.0,0.0,1475,3.425,3.425,3.425,SPX01191475P,2019-01-18,P
2018-01-19,2018-01-19,1310.2,1295.8,1500.0,0.0,1500,1303.0,1303.0,1303.0,SPX01191500C,2019-01-18,C
2018-01-19,2018-01-19,5.3,2.15,1500.0,43.0,1500,3.1,3.1,3.1,SPX01191500P,2019-01-18,P
2018-01-19,2018-01-19,1286.0,1271.7,1525.0,0.0,1525,1278.85,1278.85,1278.85,SPX01191525C,2019-01-18,C
2018-01-19,2018-01-19,5.6,2.45,1525.0,2.0,1525,4.025,4.025,4.025,SPX01191525P,2019-01-18,P
2018-01-19,2018-01-19,1261.9,1247.7,1550.0,0.0,1550,1254.8,1254.8,1254.8,SPX01191550C,2019-01-18,C
2018-01-19,2018-01-19,6.0,2.8,1550.0,0.0,1550,4.4,4.4,4.4,SPX01191550P,2019-01-18,P
2018-01-19,2018-01-19,1237.8,1223.6,1575.0,0.0,1575,1230.7,1230.7,1230.7,SPX01191575C,2019-01-18,C
2018-01-19,2018-01-19,6.3,3.2,1575.0,0.0,1575,4.75,4.75,4.75,SPX01191575P,2019-01-18,P
2018-01-19,2018-01-19,1213.8,1199.6,1600.0,0.0,1600,1206.7,1206.7,1206.7,SPX01191600C,2019-01-18,C
2018-01-19,2018-01-19,6.7,3.6,1600.0,356.0,1600,5.15,5.15,5.15,SPX01191600P,2019-01-18,P
