DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2018-05-03,2018-05-03,1518.0,1511.4,1100.0,701.0,1100,1514.7,1514.7,1514.7,SPX01191100C,2019-01-18,C
2018-05-03,2018-05-03,1.45,0.75,1100.0,419.0,1100,1.1,1.1,1.1,SPX01191100P,2019-01-18,P
2018-05-03,2018-05-03,1469.2,1462.5,1150.0,0.0,1150,1465.85,1465.85,1465.85,SPX01191150C,2019-01-18,C
2018-05-03,2018-05-03,1.65,0.95,1150.0,4.0,1150,1.3,1.3,1.3,SPX01191150P,2019-01-18,P
2018-05-03,2018-05-03,1420.3,1413.7,1200.0,0.0,1200,1417.0,1417.0,1417.0,SPX01191200C,2019-01-18,C
2018-05-03,2018-05-03,1.9,1.2,1200.0,1518.0,1200,1.55,1.55,1.55,SPX01191200P,2019-01-18,P
2018-05-03,2018-05-03,1347.2,1340.6,1275.0,0.0,1275,1343.9,1343.9,1343.9,SPX01191275C,2019-01-18,C
2018-05-03,2018-05-03,2.3,1.65,1275.0,2.0,1275,1.975,1.975,1.975,SPX01191275P,2019-01-18,P
2018-05-03,2018-05-03,1322.8,1316.3,1300.0,0.0,1300,1319.55,1319.55,1319.55,SPX01191300C,2019-01-18,C
2018-05-03,2018-05-03,2.5,1.85,1300.0,1502.0,1300,2.175,2.175,2.175,SPX01191300P,2019-01-18,P
2018-05-03,2018-05-03,1298.5,1292.2,1325.0,0.0,1325,1295.35,1295.35,1295.35,SPX01191325C,2019-01-18,C
2018-05-03,2018-05-03,2.65,2.0,1325.0,33.0,1325,2.325,2.325,2.325,SPX01191325P,2019-01-18,P
2018-05-03,2018-05-03,1249.8,1243.5,1375.0,0.0,1375,1246.65,1246.65,1246.65,SPX01191375C,2019-01-18,C
2018-05-03,2018-05-03,3.1,2.5,1375.0,3.0,1375,2.8,2.8,2.8,SPX01191375P,2019-01-18,P
2018-05-03,2018-05-03,1225.5,1219.9,1400.0,0.0,1400,1222.7,1222.7,1222.7,SPX01191400C,2019-01-18,C
2018-05-03,2018-05-03,3.3,2.7,1400.0,258.0,1400,3.0,3.0,3.0,SPX01191400P,2019-01-18,P
2018-05-03,2018-05-03,1201.3,1195.6,1425.0,0.0,1425,1198.45,1198.45,1198.45,SPX01191425C,2019-01-18,C
2018-05-03,2018-05-03,3.6,2.95,1425.0,0.0,1425,3.275,3.275,3.275,SPX01191425P,2019-01-18,P
2018-05-03,2018-05-03,1177.0,1171.3,1450.0,0.0,1450,1174.15,1174.15,1174.15,SPX01191450C,2019-01-18,C
2018-05-03,2018-05-03,3.8,3.2,1450.0,30.0,1450,3.5,3.5,3.5,SPX01191450P,2019-01-18,P
2018-05-03,2018-05-03,1152.8,1147.1,1475.0,0.0,1475,1149.95,1149.95,1149.95,SPX01191475C,2019-01-18,C
2018-05-03,2018-05-03,4.1,3.5,1475.0,0.0,1475,3.8,3.8,3.8,SPX01191475P,2019-01-18,P
2018-05-03,2018-05-03,1128.6,1122.6,1500.0,1.0,1500,1125.6,1125.6,1125.6,SPX01191500C,2019-01-18,C
2018-05-03,2018-05-03,4.4,3.8,1500.0,1524.0,1500,4.1,4.1,4.1,SPX01191500P,2019-01-18,P
2018-05-03,2018-05-03,1104.4,1098.4,1525.0,0.0,1525,1101.4,1101.4,1101.4,SPX01191525C,2019-01-18,C
2018-05-03,2018-05-03,4.8,4.1,1525.0,28.0,1525,4.45,4.45,4.45,SPX01191525P,2019-01-18,P
2018-05-03,2018-05-03,1080.2,1074.0,1550.0,0.0,1550,1077.1,1077.1,1077.1,SPX01191550C,2019-01-18,C
2018-05-03,2018-05-03,5.2,4.5,1550.0,62.0,1550,4.85,4.85,4.85,SPX01191550P,2019-01-18,P
2018-05-03,2018-05-03,1056.1,1050.5,1575.0,0.0,1575,1053.3,1053.3,1053.3,SPX01191575C,2019-01-18,C
2018-05-03,2018-05-03,5.6,4.9,1575.0,1.0,1575,5.25,5.25,5.25,SPX01191575P,2019-01-18,P
2018-05-03,2018-05-03,1032.0,1026.1,1600.0,0.0,1600,1029.05,1029.05,1029.05,SPX01191600C,2019-01-18,C
2018-05-03,2018-05-03,6.0,5.3,1600.0,12.0,1600,5.65,5.65,5.65,SPX01191600P,2019-01-18,P
2018-05-03,2018-05-03,1008.0,1001.8,1625.0,0.0,1625,1004.9,1004.9,1004.9,SPX01191625C,2019-01-18,C
2018-05-03,2018-05-03,6.5,5.8,1625.0,1000.0,1625,6.15,6.15,6.15,SPX01191625P,2019-01-18,P
2018-05-03,2018-05-03,984.0,977.8,1650.0,0.0,1650,980.9,980.9,980.9,SPX01191650C,2019-01-18,C
2018-05-03,2018-05-03,7.0,6.2,1650.0,0.0,1650,6.6,6.6,6.6,SPX01191650P,2019-01-18,P
2018-05-03,2018-05-03,960.0,953.9,1675.0,0.0,1675,956.95,956.95,956.95,SPX01191675C,2019-01-18,C
2018-05-03,2018-05-03,7.5,6.8,1675.0,1.0,1675,7.15,7.15,7.15,SPX01191675P,2019-01-18,P
2018-05-03,2018-05-03,912.2,906.1,1725.0,1.0,1725,909.15,909.15,909.15,SPX01191725C,2019-01-18,C
2018-05-03,2018-05-03,8.8,8.0,1725.0,26.0,1725,8.4,8.4,8.4,SPX01191725P,2019-01-18,P
2018-05-03,2018-05-03,888.3,882.3,1750.0,0.0,1750,885.3,885.3,885.3,SPX01191750C,2019-01-18,C
2018-05-03,2018-05-03,9.4,8.7,1750.0,188.0,1750,9.05,9.05,9.05,SPX01191750P,2019-01-18,P
2018-05-03,2018-05-03,864.5,858.8,1775.0,0.0,1775,861.65,861.65,861.65,SPX01191775C,2019-01-18,C
2018-05-03,2018-05-03,10.2,9.4,1775.0,30.0,1775,9.8,9.8,9.8,SPX01191775P,2019-01-18,P
2018-05-03,2018-05-03,840.8,834.9,1800.0,0.0,1800,837.85,837.85,837.85,SPX01191800C,2019-01-18,C
2018-05-03,2018-05-03,11.0,10.2,1800.0,2434.0,1800,10.6,10.6,10.6,SPX01191800P,2019-01-18,P
2018-05-03,2018-05-03,817.1,811.3,1825.0,0.0,1825,814.2,814.2,814.2,SPX01191825C,2019-01-18,C
2018-05-03,2018-05-03,11.9,11.1,1825.0,751.0,1825,11.5,11.5,11.5,SPX01191825P,2019-01-18,P
2018-05-03,2018-05-03,793.6,787.7,1850.0,5.0,1850,790.65,790.65,790.65,SPX01191850C,2019-01-18,C
2018-05-03,2018-05-03,12.8,12.0,1850.0,1813.0,1850,12.4,12.4,12.4,SPX01191850P,2019-01-18,P
2018-05-03,2018-05-03,770.0,764.4,1875.0,0.0,1875,767.2,767.2,767.2,SPX01191875C,2019-01-18,C
2018-05-03,2018-05-03,13.9,13.0,1875.0,3.0,1875,13.45,13.45,13.45,SPX01191875P,2019-01-18,P
2018-05-03,2018-05-03,746.6,740.9,1900.0,20.0,1900,743.75,743.75,743.75,SPX01191900C,2019-01-18,C
2018-05-03,2018-05-03,15.0,14.1,1900.0,8284.0,1900,16.4,16.3,16.3,SPX01191900P,2019-01-18,P
2018-05-03,2018-05-03,723.2,718.1,1925.0,9.0,1925,720.65,720.65,720.65,SPX01191925C,2019-01-18,C
2018-05-03,2018-05-03,16.1,15.3,1925.0,216.0,1925,17.8,17.8,17.8,SPX01191925P,2019-01-18,P
2018-05-03,2018-05-03,699.9,694.3,1950.0,9.0,1950,697.1,697.1,697.1,SPX01191950C,2019-01-18,C
2018-05-03,2018-05-03,17.4,16.6,1950.0,2051.0,1950,19.3,19.3,19.3,SPX01191950P,2019-01-18,P
2018-05-03,2018-05-03,676.8,671.2,1975.0,11.0,1975,674.0,674.0,674.0,SPX01191975C,2019-01-18,C
2018-05-03,2018-05-03,18.8,18.0,1975.0,6304.0,1975,18.4,18.4,18.4,SPX01191975P,2019-01-18,P
2018-05-03,2018-05-03,653.7,648.2,2000.0,20.0,2000,650.95,650.95,650.95,SPX01192000C,2019-01-18,C
2018-05-03,2018-05-03,20.3,19.4,2000.0,5443.0,2000,19.85,19.85,19.85,SPX01192000P,2019-01-18,P
2018-05-03,2018-05-03,630.7,625.3,2025.0,0.0,2025,628.0,628.0,628.0,SPX01192025C,2019-01-18,C
2018-05-03,2018-05-03,21.9,21.0,2025.0,1076.0,2025,21.45,21.45,21.45,SPX01192025P,2019-01-18,P
2018-05-03,2018-05-03,607.9,602.5,2050.0,8.0,2050,605.2,605.2,605.2,SPX01192050C,2019-01-18,C
2018-05-03,2018-05-03,23.7,22.7,2050.0,2008.0,2050,27.0,27.0,27.0,SPX01192050P,2019-01-18,P
2018-05-03,2018-05-03,585.1,579.9,2075.0,5.0,2075,582.5,582.5,582.5,SPX01192075C,2019-01-18,C
2018-05-03,2018-05-03,25.5,24.6,2075.0,289.0,2075,25.05,25.05,25.05,SPX01192075P,2019-01-18,P
2018-05-03,2018-05-03,562.6,557.4,2100.0,705.0,2100,560.0,560.0,560.0,SPX01192100C,2019-01-18,C
2018-05-03,2018-05-03,27.5,26.6,2100.0,4966.0,2100,27.05,27.05,27.05,SPX01192100P,2019-01-18,P
2018-05-03,2018-05-03,540.1,535.0,2125.0,0.0,2125,537.55,537.55,537.55,SPX01192125C,2019-01-18,C
2018-05-03,2018-05-03,29.6,28.7,2125.0,663.0,2125,29.15,29.15,29.15,SPX01192125P,2019-01-18,P
2018-05-03,2018-05-03,517.8,512.8,2150.0,0.0,2150,515.3,515.3,515.3,SPX01192150C,2019-01-18,C
2018-05-03,2018-05-03,31.9,30.9,2150.0,2961.0,2150,31.4,31.4,31.4,SPX01192150P,2019-01-18,P
2018-05-03,2018-05-03,495.7,490.7,2175.0,0.0,2175,493.2,493.2,493.2,SPX01192175C,2019-01-18,C
