DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2018-03-07,2018-03-07,1621.5,1605.9,1100.0,0.0,1100,1613.7,1613.7,1613.7,SPX01191100C,2019-01-18,C
2018-03-07,2018-03-07,3.7,1.35,1100.0,20.0,1100,2.525,2.525,2.525,SPX01191100P,2019-01-18,P
2018-03-07,2018-03-07,1573.3,1557.4,1150.0,0.0,1150,1565.35,1565.35,1565.35,SPX01191150C,2019-01-18,C
2018-03-07,2018-03-07,4.0,1.7,1150.0,3.0,1150,2.85,2.85,2.85,SPX01191150P,2019-01-18,P
2018-03-07,2018-03-07,1524.9,1509.0,1200.0,0.0,1200,1516.95,1516.95,1516.95,SPX01191200C,2019-01-18,C
2018-03-07,2018-03-07,4.4,2.1,1200.0,7.0,1200,3.25,3.25,3.25,SPX01191200P,2019-01-18,P
2018-03-07,2018-03-07,1452.3,1436.5,1275.0,0.0,1275,1444.4,1444.4,1444.4,SPX01191275C,2019-01-18,C
2018-03-07,2018-03-07,5.2,2.85,1275.0,2.0,1275,4.025,4.025,4.025,SPX01191275P,2019-01-18,P
2018-03-07,2018-03-07,1428.1,1412.3,1300.0,0.0,1300,1420.2,1420.2,1420.2,SPX01191300C,2019-01-18,C
2018-03-07,2018-03-07,5.5,3.1,1300.0,1501.0,1300,4.3,4.3,4.3,SPX01191300P,2019-01-18,P
2018-03-07,2018-03-07,1404.0,1388.2,1325.0,0.0,1325,1396.1,1396.1,1396.1,SPX01191325C,2019-01-18,C
2018-03-07,2018-03-07,5.8,3.4,1325.0,2.0,1325,4.6,4.6,4.6,SPX01191325P,2019-01-18,P
2018-03-07,2018-03-07,1355.7,1340.1,1375.0,0.0,1375,1347.9,1347.9,1347.9,SPX01191375C,2019-01-18,C
2018-03-07,2018-03-07,6.5,4.1,1375.0,1.0,1375,5.3,5.3,5.3,SPX01191375P,2019-01-18,P
2018-03-07,2018-03-07,1331.6,1316.1,1400.0,0.0,1400,1323.85,1323.85,1323.85,SPX01191400C,2019-01-18,C
