DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2018-01-08,2018-01-08,1650.3,1643.4,1100.0,3262.0,1100,1646.85,1646.85,1646.85,SPX01181100C,2018-01-19,C
2018-01-08,2018-01-08,1625.3,1618.4,1125.0,45.0,1125,1621.85,1621.85,1621.85,SPX01181125C,2018-01-19,C
2018-01-08,2018-01-08,1600.3,1593.4,1150.0,1.0,1150,1596.85,1596.85,1596.85,SPX01181150C,2018-01-19,C
2018-01-08,2018-01-08,1575.4,1568.4,1175.0,32.0,1175,1571.9,1571.9,1571.9,SPX01181175C,2018-01-19,C
2018-01-08,2018-01-08,1550.4,1543.5,1200.0,98.0,1200,1546.95,1546.95,1546.95,SPX01181200C,2018-01-19,C
2018-01-08,2018-01-08,1525.4,1518.5,1225.0,12.0,1225,1521.95,1521.95,1521.95,SPX01181225C,2018-01-19,C
2018-01-08,2018-01-08,1475.4,1468.5,1275.0,75.0,1275,1471.95,1471.95,1471.95,SPX01181275C,2018-01-19,C
2018-01-08,2018-01-08,1450.4,1443.5,1300.0,218.0,1300,1446.95,1446.95,1446.95,SPX01181300C,2018-01-19,C
2018-01-08,2018-01-08,1425.4,1418.5,1325.0,19.0,1325,1421.95,1421.95,1421.95,SPX01181325C,2018-01-19,C
2018-01-08,2018-01-08,1375.5,1368.6,1375.0,140.0,1375,1372.05,1372.05,1372.05,SPX01181375C,2018-01-19,C
2018-01-08,2018-01-08,1350.5,1343.6,1400.0,170.0,1400,1347.05,1347.05,1347.05,SPX01181400C,2018-01-19,C
2018-01-08,2018-01-08,1300.5,1293.6,1450.0,1.0,1450,1297.05,1297.05,1297.05,SPX01181450C,2018-01-19,C
2018-01-08,2018-01-08,1275.5,1268.6,1475.0,18.0,1475,1272.05,1272.05,1272.05,SPX01181475C,2018-01-19,C
2018-01-08,2018-01-08,1250.5,1243.6,1500.0,820.0,1500,1247.05,1247.05,1247.05,SPX01181500C,2018-01-19,C
2018-01-08,2018-01-08,1225.6,1218.7,1525.0,38.0,1525,1222.15,1222.15,1222.15,SPX01181525C,2018-01-19,C
2018-01-08,2018-01-08,1200.6,1193.7,1550.0,42.0,1550,1197.15,1197.15,1197.15,SPX01181550C,2018-01-19,C
2018-01-08,2018-01-08,1175.6,1168.7,1575.0,3.0,1575,1172.15,1172.15,1172.15,SPX01181575C,2018-01-19,C
2018-01-08,2018-01-08,1150.6,1143.7,1600.0,3.0,1600,1147.15,1147.15,1147.15,SPX01181600C,2018-01-19,C
2018-01-08,2018-01-08,1125.6,1118.7,1625.0,0.0,1625,1122.15,1122.15,1122.15,SPX01181625C,2018-01-19,C
2018-01-08,2018-01-08,1100.6,1093.7,1650.0,0.0,1650,1097.15,1097.15,1097.15,SPX01181650C,2018-01-19,C
2018-01-08,2018-01-08,1075.6,1068.8,1675.0,2.0,1675,1072.2,1072.2,1072.2,SPX01181675C,2018-01-19,C
2018-01-08,2018-01-08,1050.7,1043.8,1700.0,297.0,1700,1047.25,1047.25,1047.25,SPX01181700C,2018-01-19,C
2018-01-08,2018-01-08,1025.7,1018.8,1725.0,0.0,1725,1022.25,1022.25,1022.25,SPX01181725C,2018-01-19,C
2018-01-08,2018-01-08,1000.7,993.8,1750.0,3.0,1750,997.25,997.25,997.25,SPX01181750C,2018-01-19,C
2018-01-08,2018-01-08,975.7,968.8,1775.0,1.0,1775,972.25,972.25,972.25,SPX01181775C,2018-01-19,C
2018-01-08,2018-01-08,950.7,943.8,1800.0,23.0,1800,947.25,947.25,947.25,SPX01181800C,2018-01-19,C
2018-01-08,2018-01-08,925.7,918.9,1825.0,1.0,1825,922.3,922.3,922.3,SPX01181825C,2018-01-19,C
2018-01-08,2018-01-08,900.7,893.9,1850.0,29.0,1850,897.3,897.3,897.3,SPX01181850C,2018-01-19,C
2018-01-08,2018-01-08,875.8,868.9,1875.0,4.0,1875,872.35,872.35,872.35,SPX01181875C,2018-01-19,C
2018-01-08,2018-01-08,850.8,843.9,1900.0,303.0,1900,847.35,847.35,847.35,SPX01181900C,2018-01-19,C
2018-01-08,2018-01-08,825.8,818.9,1925.0,17.0,1925,822.35,822.35,822.35,SPX01181925C,2018-01-19,C
2018-01-08,2018-01-08,800.8,793.9,1950.0,9.0,1950,797.35,797.35,797.35,SPX01181950C,2018-01-19,C
2018-01-08,2018-01-08,775.8,768.9,1975.0,73.0,1975,772.35,772.35,772.35,SPX01181975C,2018-01-19,C
2018-01-08,2018-01-08,750.8,743.9,2000.0,63132.0,2000,740.65,740.6,740.6,SPX01182000C,2018-01-19,C
