DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2018-01-04,2018-01-04,1626.6,1620.5,1100.0,3262.0,1100,1623.55,1623.55,1623.55,SPX01181100C,2018-01-19,C
2018-01-04,2018-01-04,1601.6,1595.5,1125.0,45.0,1125,1598.55,1598.55,1598.55,SPX01181125C,2018-01-19,C
2018-01-04,2018-01-04,1576.6,1570.5,1150.0,1.0,1150,1573.55,1573.55,1573.55,SPX01181150C,2018-01-19,C
2018-01-04,2018-01-04,1551.6,1545.5,1175.0,32.0,1175,1548.55,1548.55,1548.55,SPX01181175C,2018-01-19,C
2018-01-04,2018-01-04,1526.7,1520.5,1200.0,98.0,1200,1523.6,1523.6,1523.6,SPX01181200C,2018-01-19,C
2018-01-04,2018-01-04,1501.7,1495.6,1225.0,12.0,1225,1498.65,1498.65,1498.65,SPX01181225C,2018-01-19,C
2018-01-04,2018-01-04,1451.7,1445.6,1275.0,75.0,1275,1448.65,1448.65,1448.65,SPX01181275C,2018-01-19,C
2018-01-04,2018-01-04,1426.7,1420.6,1300.0,218.0,1300,1423.65,1423.65,1423.65,SPX01181300C,2018-01-19,C
2018-01-04,2018-01-04,1401.8,1395.7,1325.0,19.0,1325,1398.75,1398.75,1398.75,SPX01181325C,2018-01-19,C
2018-01-04,2018-01-04,1351.8,1345.7,1375.0,140.0,1375,1348.75,1348.75,1348.75,SPX01181375C,2018-01-19,C
2018-01-04,2018-01-04,1326.8,1320.7,1400.0,170.0,1400,1323.75,1323.75,1323.75,SPX01181400C,2018-01-19,C
2018-01-04,2018-01-04,1276.9,1270.8,1450.0,1.0,1450,1273.85,1273.85,1273.85,SPX01181450C,2018-01-19,C
2018-01-04,2018-01-04,1251.9,1245.8,1475.0,18.0,1475,1248.85,1248.85,1248.85,SPX01181475C,2018-01-19,C
2018-01-04,2018-01-04,1226.9,1220.8,1500.0,820.0,1500,1223.85,1223.85,1223.85,SPX01181500C,2018-01-19,C
2018-01-04,2018-01-04,1201.9,1195.8,1525.0,38.0,1525,1198.85,1198.85,1198.85,SPX01181525C,2018-01-19,C
2018-01-04,2018-01-04,1176.9,1170.8,1550.0,42.0,1550,1173.85,1173.85,1173.85,SPX01181550C,2018-01-19,C
2018-01-04,2018-01-04,1152.0,1145.9,1575.0,3.0,1575,1148.95,1148.95,1148.95,SPX01181575C,2018-01-19,C
2018-01-04,2018-01-04,1127.0,1120.9,1600.0,3.0,1600,1123.95,1123.95,1123.95,SPX01181600C,2018-01-19,C
2018-01-04,2018-01-04,1102.0,1095.9,1625.0,0.0,1625,1098.95,1098.95,1098.95,SPX01181625C,2018-01-19,C
2018-01-04,2018-01-04,1077.0,1070.9,1650.0,0.0,1650,1073.95,1073.95,1073.95,SPX01181650C,2018-01-19,C
2018-01-04,2018-01-04,1052.0,1045.9,1675.0,2.0,1675,1048.95,1048.95,1048.95,SPX01181675C,2018-01-19,C
