DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2018-01-26,2018-01-26,1763.0,1747.7,1100.0,0.0,1100,1755.35,1755.35,1755.35,SPX01191100C,2019-01-18,C
2018-01-26,2018-01-26,2.25,0.8,1100.0,8.0,1100,0.9,0.9,0.9,SPX01191100P,2019-01-18,P
2018-01-26,2018-01-26,1714.3,1699.1,1150.0,0.0,1150,1706.7,1706.7,1706.7,SPX01191150C,2019-01-18,C
2018-01-26,2018-01-26,1665.5,1650.4,1200.0,0.0,1200,1657.95,1657.95,1657.95,SPX01191200C,2019-01-18,C
2018-01-26,2018-01-26,1592.5,1577.6,1275.0,0.0,1275,1585.05,1585.05,1585.05,SPX01191275C,2019-01-18,C
2018-01-26,2018-01-26,1568.2,1553.3,1300.0,0.0,1300,1560.75,1560.75,1560.75,SPX01191300C,2019-01-18,C
2018-01-26,2018-01-26,3.2,0.3,1300.0,12.0,1300,1.75,1.75,1.75,SPX01191300P,2019-01-18,P
2018-01-26,2018-01-26,1543.9,1529.1,1325.0,0.0,1325,1536.5,1536.5,1536.5,SPX01191325C,2019-01-18,C
2018-01-26,2018-01-26,3.4,0.2,1325.0,2.0,1325,1.8,1.8,1.8,SPX01191325P,2019-01-18,P
2018-01-26,2018-01-26,1495.4,1480.6,1375.0,0.0,1375,1488.0,1488.0,1488.0,SPX01191375C,2019-01-18,C
2018-01-26,2018-01-26,3.7,0.6,1375.0,0.0,1375,2.15,2.15,2.15,SPX01191375P,2019-01-18,P
2018-01-26,2018-01-26,1471.1,1456.4,1400.0,0.0,1400,1463.75,1463.75,1463.75,SPX01191400C,2019-01-18,C
2018-01-26,2018-01-26,3.9,0.8,1400.0,4.0,1400,2.25,2.25,2.25,SPX01191400P,2019-01-18,P
2018-01-26,2018-01-26,1446.9,1432.2,1425.0,0.0,1425,1439.55,1439.55,1439.55,SPX01191425C,2019-01-18,C
2018-01-26,2018-01-26,3.8,1.0,1425.0,0.0,1425,2.4,2.4,2.4,SPX01191425P,2019-01-18,P
2018-01-26,2018-01-26,1422.7,1408.1,1450.0,0.0,1450,1415.4,1415.4,1415.4,SPX01191450C,2019-01-18,C
2018-01-26,2018-01-26,4.4,1.25,1450.0,10.0,1450,2.825,2.825,2.825,SPX01191450P,2019-01-18,P
2018-01-26,2018-01-26,1398.5,1383.9,1475.0,0.0,1475,1391.2,1391.2,1391.2,SPX01191475C,2019-01-18,C
2018-01-26,2018-01-26,4.7,1.5,1475.0,0.0,1475,3.1,3.1,3.1,SPX01191475P,2019-01-18,P
2018-01-26,2018-01-26,1374.3,1359.8,1500.0,0.0,1500,1367.05,1367.05,1367.05,SPX01191500C,2019-01-18,C
2018-01-26,2018-01-26,4.9,3.0,1500.0,43.0,1500,3.95,3.95,3.95,SPX01191500P,2019-01-18,P
