DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2018-02-02,2018-02-02,1647.0,1632.6,1100.0,0.0,1100,1639.8,1639.8,1639.8,SPX01191100C,2019-01-18,C
2018-02-02,2018-02-02,1598.5,1583.6,1150.0,0.0,1150,1591.05,1591.05,1591.05,SPX01191150C,2019-01-18,C
2018-02-02,2018-02-02,1549.7,1534.7,1200.0,0.0,1200,1542.2,1542.2,1542.2,SPX01191200C,2019-01-18,C
2018-02-02,2018-02-02,1476.8,1461.5,1275.0,0.0,1275,1469.15,1469.15,1469.15,SPX01191275C,2019-01-18,C
2018-02-02,2018-02-02,3.5,0.45,1275.0,2.0,1275,1.975,1.975,1.975,SPX01191275P,2019-01-18,P
2018-02-02,2018-02-02,1452.8,1437.1,1300.0,0.0,1300,1444.95,1444.95,1444.95,SPX01191300C,2019-01-18,C
2018-02-02,2018-02-02,3.7,0.7,1300.0,12.0,1300,2.2,2.2,2.2,SPX01191300P,2019-01-18,P
2018-02-02,2018-02-02,1428.4,1412.8,1325.0,0.0,1325,1420.6,1420.6,1420.6,SPX01191325C,2019-01-18,C
2018-02-02,2018-02-02,3.9,0.9,1325.0,2.0,1325,2.4,2.4,2.4,SPX01191325P,2019-01-18,P
2018-02-02,2018-02-02,1380.0,1364.0,1375.0,0.0,1375,1372.0,1372.0,1372.0,SPX01191375C,2019-01-18,C
2018-02-02,2018-02-02,4.5,1.45,1375.0,0.0,1375,2.975,2.975,2.975,SPX01191375P,2019-01-18,P
2018-02-02,2018-02-02,1355.8,1340.0,1400.0,0.0,1400,1347.9,1347.9,1347.9,SPX01191400C,2019-01-18,C
2018-02-02,2018-02-02,4.8,1.75,1400.0,4.0,1400,3.275,3.275,3.275,SPX01191400P,2019-01-18,P
2018-02-02,2018-02-02,1331.7,1315.6,1425.0,0.0,1425,1323.65,1323.65,1323.65,SPX01191425C,2019-01-18,C
2018-02-02,2018-02-02,5.1,2.1,1425.0,0.0,1425,3.6,3.6,3.6,SPX01191425P,2019-01-18,P
2018-02-02,2018-02-02,1307.5,1291.5,1450.0,0.0,1450,1299.5,1299.5,1299.5,SPX01191450C,2019-01-18,C
2018-02-02,2018-02-02,5.4,2.45,1450.0,20.0,1450,3.925,3.925,3.925,SPX01191450P,2019-01-18,P
2018-02-02,2018-02-02,1283.5,1267.7,1475.0,0.0,1475,1275.6,1275.6,1275.6,SPX01191475C,2019-01-18,C
2018-02-02,2018-02-02,5.8,2.8,1475.0,0.0,1475,4.3,4.3,4.3,SPX01191475P,2019-01-18,P
2018-02-02,2018-02-02,1259.4,1243.5,1500.0,0.0,1500,1251.45,1251.45,1251.45,SPX01191500C,2019-01-18,C
2018-02-02,2018-02-02,6.2,3.2,1500.0,48.0,1500,4.0,4.0,4.0,SPX01191500P,2019-01-18,P
2018-02-02,2018-02-02,1235.4,1219.6,1525.0,0.0,1525,1227.5,1227.5,1227.5,SPX01191525C,2019-01-18,C
2018-02-02,2018-02-02,6.7,3.6,1525.0,2.0,1525,5.15,5.15,5.15,SPX01191525P,2019-01-18,P
2018-02-02,2018-02-02,1211.4,1196.0,1550.0,0.0,1550,1203.7,1203.7,1203.7,SPX01191550C,2019-01-18,C
2018-02-02,2018-02-02,7.2,4.1,1550.0,0.0,1550,5.65,5.65,5.65,SPX01191550P,2019-01-18,P
2018-02-02,2018-02-02,1188.6,1172.3,1575.0,0.0,1575,1180.45,1180.45,1180.45,SPX01191575C,2019-01-18,C
2018-02-02,2018-02-02,7.7,4.6,1575.0,0.0,1575,6.15,6.15,6.15,SPX01191575P,2019-01-18,P
2018-02-02,2018-02-02,1163.8,1148.6,1600.0,0.0,1600,1156.2,1156.2,1156.2,SPX01191600C,2019-01-18,C
2018-02-02,2018-02-02,8.2,5.2,1600.0,356.0,1600,6.7,6.7,6.7,SPX01191600P,2019-01-18,P
2018-02-02,2018-02-02,1140.3,1124.9,1625.0,0.0,1625,1132.6,1132.6,1132.6,SPX01191625C,2019-01-18,C
2018-02-02,2018-02-02,8.8,5.8,1625.0,12.0,1625,7.3,7.3,7.3,SPX01191625P,2019-01-18,P
2018-02-02,2018-02-02,1116.0,1101.2,1650.0,0.0,1650,1108.6,1108.6,1108.6,SPX01191650C,2019-01-18,C
2018-02-02,2018-02-02,9.4,6.4,1650.0,0.0,1650,7.9,7.9,7.9,SPX01191650P,2019-01-18,P
2018-02-02,2018-02-02,1092.2,1077.2,1675.0,0.0,1675,1084.7,1084.7,1084.7,SPX01191675C,2019-01-18,C
2018-02-02,2018-02-02,10.1,7.1,1675.0,0.0,1675,8.6,8.6,8.6,SPX01191675P,2019-01-18,P
2018-02-02,2018-02-02,1044.8,1029.7,1725.0,0.0,1725,1037.25,1037.25,1037.25,SPX01191725C,2019-01-18,C
2018-02-02,2018-02-02,11.6,8.6,1725.0,3.0,1725,10.1,10.1,10.1,SPX01191725P,2019-01-18,P
2018-02-02,2018-02-02,1021.1,1006.0,1750.0,0.0,1750,1013.55,1013.55,1013.55,SPX01191750C,2019-01-18,C
2018-02-02,2018-02-02,12.4,9.4,1750.0,3.0,1750,10.9,10.9,10.9,SPX01191750P,2019-01-18,P
2018-02-02,2018-02-02,997.3,982.3,1775.0,0.0,1775,989.8,989.8,989.8,SPX01191775C,2019-01-18,C
2018-02-02,2018-02-02,13.3,10.3,1775.0,10.0,1775,11.8,11.8,11.8,SPX01191775P,2019-01-18,P
2018-02-02,2018-02-02,973.8,958.8,1800.0,0.0,1800,966.3,966.3,966.3,SPX01191800C,2019-01-18,C
2018-02-02,2018-02-02,14.3,11.2,1800.0,1034.0,1800,12.75,12.75,12.75,SPX01191800P,2019-01-18,P
2018-02-02,2018-02-02,951.0,935.7,1825.0,0.0,1825,943.35,943.35,943.35,SPX01191825C,2019-01-18,C
2018-02-02,2018-02-02,15.3,12.1,1825.0,1.0,1825,13.7,13.7,13.7,SPX01191825P,2019-01-18,P
2018-02-02,2018-02-02,926.9,911.8,1850.0,0.0,1850,919.35,919.35,919.35,SPX01191850C,2019-01-18,C
2018-02-02,2018-02-02,16.4,13.2,1850.0,1051.0,1850,14.8,14.8,14.8,SPX01191850P,2019-01-18,P
2018-02-02,2018-02-02,904.6,889.6,1875.0,0.0,1875,897.1,897.1,897.1,SPX01191875C,2019-01-18,C
2018-02-02,2018-02-02,17.6,14.3,1875.0,1.0,1875,15.95,15.95,15.95,SPX01191875P,2019-01-18,P
2018-02-02,2018-02-02,880.4,865.5,1900.0,0.0,1900,872.95,872.95,872.95,SPX01191900C,2019-01-18,C
2018-02-02,2018-02-02,18.9,15.5,1900.0,7101.0,1900,17.2,17.2,17.2,SPX01191900P,2019-01-18,P
2018-02-02,2018-02-02,857.2,842.4,1925.0,9.0,1925,849.8,849.8,849.8,SPX01191925C,2019-01-18,C
2018-02-02,2018-02-02,20.2,16.7,1925.0,12.0,1925,18.45,18.45,18.45,SPX01191925P,2019-01-18,P
2018-02-02,2018-02-02,834.1,819.5,1950.0,9.0,1950,826.8,826.8,826.8,SPX01191950C,2019-01-18,C
2018-02-02,2018-02-02,21.6,18.0,1950.0,237.0,1950,19.8,19.8,19.8,SPX01191950P,2019-01-18,P
2018-02-02,2018-02-02,811.1,796.5,1975.0,11.0,1975,803.8,803.8,803.8,SPX01191975C,2019-01-18,C
2018-02-02,2018-02-02,23.1,19.4,1975.0,6299.0,1975,21.25,21.25,21.25,SPX01191975P,2019-01-18,P
2018-02-02,2018-02-02,788.1,773.8,2000.0,3.0,2000,780.95,780.95,780.95,SPX01192000C,2019-01-18,C
2018-02-02,2018-02-02,24.7,20.9,2000.0,1417.0,2000,19.5,19.5,19.5,SPX01192000P,2019-01-18,P
2018-02-02,2018-02-02,765.3,751.0,2025.0,0.0,2025,758.15,758.15,758.15,SPX01192025C,2019-01-18,C
2018-02-02,2018-02-02,26.6,22.7,2025.0,1023.0,2025,24.65,24.65,24.65,SPX01192025P,2019-01-18,P
2018-02-02,2018-02-02,742.5,732.3,2050.0,0.0,2050,737.4,737.4,737.4,SPX01192050C,2019-01-18,C
2018-02-02,2018-02-02,28.4,24.4,2050.0,1701.0,2050,26.4,26.4,26.4,SPX01192050P,2019-01-18,P
2018-02-02,2018-02-02,719.8,705.9,2075.0,0.0,2075,712.85,712.85,712.85,SPX01192075C,2019-01-18,C
2018-02-02,2018-02-02,30.3,26.2,2075.0,260.0,2075,28.25,28.25,28.25,SPX01192075P,2019-01-18,P
2018-02-02,2018-02-02,697.3,687.1,2100.0,17.0,2100,692.2,692.2,692.2,SPX01192100C,2019-01-18,C
2018-02-02,2018-02-02,32.1,27.9,2100.0,3676.0,2100,25.9,25.9,25.9,SPX01192100P,2019-01-18,P
2018-02-02,2018-02-02,674.9,664.6,2125.0,0.0,2125,669.75,669.75,669.75,SPX01192125C,2019-01-18,C
2018-02-02,2018-02-02,34.2,29.9,2125.0,963.0,2125,32.05,32.05,32.05,SPX01192125P,2019-01-18,P
