DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2017-12-27,2017-12-27,1585.6,1578.6,1100.0,3162.0,1100,1582.1,1582.1,1582.1,SPX01181100C,2018-01-19,C
2017-12-27,2017-12-27,1560.6,1553.6,1125.0,45.0,1125,1557.1,1557.1,1557.1,SPX01181125C,2018-01-19,C
2017-12-27,2017-12-27,1535.7,1528.7,1150.0,1.0,1150,1532.2,1532.2,1532.2,SPX01181150C,2018-01-19,C
2017-12-27,2017-12-27,1510.7,1503.7,1175.0,32.0,1175,1507.2,1507.2,1507.2,SPX01181175C,2018-01-19,C
2017-12-27,2017-12-27,1485.8,1478.8,1200.0,98.0,1200,1482.3,1482.3,1482.3,SPX01181200C,2018-01-19,C
2017-12-27,2017-12-27,1460.9,1453.8,1225.0,12.0,1225,1457.35,1457.35,1457.35,SPX01181225C,2018-01-19,C
2017-12-27,2017-12-27,1411.0,1404.0,1275.0,75.0,1275,1407.5,1407.5,1407.5,SPX01181275C,2018-01-19,C
2017-12-27,2017-12-27,1386.0,1379.0,1300.0,218.0,1300,1382.5,1382.5,1382.5,SPX01181300C,2018-01-19,C
2017-12-27,2017-12-27,1361.1,1354.1,1325.0,19.0,1325,1357.6,1357.6,1357.6,SPX01181325C,2018-01-19,C
2017-12-27,2017-12-27,1311.2,1304.2,1375.0,140.0,1375,1307.7,1307.7,1307.7,SPX01181375C,2018-01-19,C
2017-12-27,2017-12-27,1286.3,1279.3,1400.0,170.0,1400,1282.8,1282.8,1282.8,SPX01181400C,2018-01-19,C
2017-12-27,2017-12-27,1236.4,1229.4,1450.0,1.0,1450,1232.9,1232.9,1232.9,SPX01181450C,2018-01-19,C
2017-12-27,2017-12-27,1211.4,1204.4,1475.0,18.0,1475,1207.9,1207.9,1207.9,SPX01181475C,2018-01-19,C
2017-12-27,2017-12-27,1186.5,1179.5,1500.0,820.0,1500,1183.0,1183.0,1183.0,SPX01181500C,2018-01-19,C
2017-12-27,2017-12-27,1161.5,1154.5,1525.0,38.0,1525,1158.0,1158.0,1158.0,SPX01181525C,2018-01-19,C
2017-12-27,2017-12-27,1136.6,1129.6,1550.0,42.0,1550,1133.1,1133.1,1133.1,SPX01181550C,2018-01-19,C
2017-12-27,2017-12-27,1111.7,1104.7,1575.0,3.0,1575,1108.2,1108.2,1108.2,SPX01181575C,2018-01-19,C
2017-12-27,2017-12-27,1086.7,1079.7,1600.0,3.0,1600,1083.2,1083.2,1083.2,SPX01181600C,2018-01-19,C
2017-12-27,2017-12-27,1061.8,1054.8,1625.0,0.0,1625,1058.3,1058.3,1058.3,SPX01181625C,2018-01-19,C
2017-12-27,2017-12-27,1036.8,1029.8,1650.0,0.0,1650,1033.3,1033.3,1033.3,SPX01181650C,2018-01-19,C
2017-12-27,2017-12-27,1011.9,1004.9,1675.0,2.0,1675,1008.4,1008.4,1008.4,SPX01181675C,2018-01-19,C
2017-12-27,2017-12-27,987.0,980.0,1700.0,297.0,1700,983.5,983.5,983.5,SPX01181700C,2018-01-19,C
2017-12-27,2017-12-27,962.0,955.0,1725.0,0.0,1725,958.5,958.5,958.5,SPX01181725C,2018-01-19,C
2017-12-27,2017-12-27,937.1,930.1,1750.0,3.0,1750,933.6,933.6,933.6,SPX01181750C,2018-01-19,C
2017-12-27,2017-12-27,912.1,905.1,1775.0,1.0,1775,908.6,908.6,908.6,SPX01181775C,2018-01-19,C
2017-12-27,2017-12-27,887.2,880.2,1800.0,23.0,1800,883.7,883.7,883.7,SPX01181800C,2018-01-19,C
2017-12-27,2017-12-27,862.2,855.2,1825.0,1.0,1825,858.7,858.7,858.7,SPX01181825C,2018-01-19,C
2017-12-27,2017-12-27,837.3,830.3,1850.0,29.0,1850,833.8,833.8,833.8,SPX01181850C,2018-01-19,C
2017-12-27,2017-12-27,812.4,805.4,1875.0,4.0,1875,811.5,811.5,811.5,SPX01181875C,2018-01-19,C
2017-12-27,2017-12-27,787.4,780.4,1900.0,302.0,1900,788.0,786.85,786.85,SPX01181900C,2018-01-19,C
2017-12-27,2017-12-27,0.1,0.05,1900.0,14092.0,1900,0.05,0.05,0.05,SPX01181900P,2018-01-19,P
2017-12-27,2017-12-27,762.5,755.5,1925.0,17.0,1925,759.0,759.0,759.0,SPX01181925C,2018-01-19,C
2017-12-27,2017-12-27,0.1,0.05,1925.0,5680.0,1925,0.075,0.075,0.075,SPX01181925P,2018-01-19,P
2017-12-27,2017-12-27,737.5,730.6,1950.0,9.0,1950,738.77,736.72,737.25,SPX01181950C,2018-01-19,C
2017-12-27,2017-12-27,0.1,0.05,1950.0,19392.0,1950,0.05,0.05,0.05,SPX01181950P,2018-01-19,P
2017-12-27,2017-12-27,712.6,705.6,1975.0,73.0,1975,709.1,709.1,709.1,SPX01181975C,2018-01-19,C
2017-12-27,2017-12-27,687.7,680.7,2000.0,56976.0,2000,689.0,685.0,688.0,SPX01182000C,2018-01-19,C
2017-12-27,2017-12-27,0.15,0.05,2000.0,79243.0,2000,0.1,0.1,0.1,SPX01182000P,2018-01-19,P
2017-12-27,2017-12-27,662.8,655.8,2025.0,52.0,2025,659.3,659.3,659.3,SPX01182025C,2018-01-19,C
2017-12-27,2017-12-27,0.15,0.1,2025.0,12552.0,2025,0.1,0.1,0.1,SPX01182025P,2018-01-19,P
2017-12-27,2017-12-27,637.8,630.9,2050.0,118.0,2050,634.35,634.35,634.35,SPX01182050C,2018-01-19,C
2017-12-27,2017-12-27,0.15,0.1,2050.0,24884.0,2050,0.15,0.1,0.1,SPX01182050P,2018-01-19,P
2017-12-27,2017-12-27,612.9,606.0,2075.0,91.0,2075,609.45,609.45,609.45,SPX01182075C,2018-01-19,C
2017-12-27,2017-12-27,0.2,0.1,2075.0,13712.0,2075,0.2,0.1,0.1,SPX01182075P,2018-01-19,P
2017-12-27,2017-12-27,588.0,581.1,2100.0,332.0,2100,584.55,584.55,584.55,SPX01182100C,2018-01-19,C
2017-12-27,2017-12-27,0.25,0.15,2100.0,30217.0,2100,0.25,0.13,0.2,SPX01182100P,2018-01-19,P
2017-12-27,2017-12-27,563.1,556.2,2125.0,65.0,2125,559.65,559.65,559.65,SPX01182125C,2018-01-19,C
2017-12-27,2017-12-27,0.3,0.2,2125.0,11412.0,2125,0.25,0.18,0.18,SPX01182125P,2018-01-19,P
2017-12-27,2017-12-27,538.2,531.3,2150.0,1211.0,2150,534.75,534.75,534.75,SPX01182150C,2018-01-19,C
