DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2018-03-26,2018-03-26,1550.2,1535.9,1100.0,100.0,1100,1543.05,1543.05,1543.05,SPX01191100C,2019-01-18,C
2018-03-26,2018-03-26,2.95,1.05,1100.0,119.0,1100,2.0,2.0,2.0,SPX01191100P,2019-01-18,P
2018-03-26,2018-03-26,1501.6,1487.4,1150.0,0.0,1150,1494.5,1494.5,1494.5,SPX01191150C,2019-01-18,C
2018-03-26,2018-03-26,3.3,1.4,1150.0,3.0,1150,2.35,2.35,2.35,SPX01191150P,2019-01-18,P
2018-03-26,2018-03-26,1453.1,1438.9,1200.0,0.0,1200,1446.0,1446.0,1446.0,SPX01191200C,2019-01-18,C
2018-03-26,2018-03-26,3.7,1.85,1200.0,1507.0,1200,2.775,2.775,2.775,SPX01191200P,2019-01-18,P
2018-03-26,2018-03-26,1380.5,1366.5,1275.0,0.0,1275,1373.5,1373.5,1373.5,SPX01191275C,2019-01-18,C
2018-03-26,2018-03-26,4.5,2.65,1275.0,2.0,1275,3.575,3.575,3.575,SPX01191275P,2019-01-18,P
2018-03-26,2018-03-26,1356.3,1342.3,1300.0,0.0,1300,1349.3,1349.3,1349.3,SPX01191300C,2019-01-18,C
2018-03-26,2018-03-26,4.9,2.95,1300.0,1501.0,1300,3.925,3.925,3.925,SPX01191300P,2019-01-18,P
2018-03-26,2018-03-26,1332.2,1318.3,1325.0,0.0,1325,1325.25,1325.25,1325.25,SPX01191325C,2019-01-18,C
2018-03-26,2018-03-26,5.2,3.2,1325.0,32.0,1325,4.2,4.2,4.2,SPX01191325P,2019-01-18,P
2018-03-26,2018-03-26,1283.9,1270.2,1375.0,0.0,1375,1277.05,1277.05,1277.05,SPX01191375C,2019-01-18,C
2018-03-26,2018-03-26,5.9,4.0,1375.0,1.0,1375,4.95,4.95,4.95,SPX01191375P,2019-01-18,P
2018-03-26,2018-03-26,1259.9,1246.2,1400.0,0.0,1400,1253.05,1253.05,1253.05,SPX01191400C,2019-01-18,C
2018-03-26,2018-03-26,6.3,4.4,1400.0,9.0,1400,5.35,5.35,5.35,SPX01191400P,2019-01-18,P
2018-03-26,2018-03-26,1235.8,1222.2,1425.0,0.0,1425,1229.0,1229.0,1229.0,SPX01191425C,2019-01-18,C
2018-03-26,2018-03-26,6.8,4.9,1425.0,0.0,1425,5.85,5.85,5.85,SPX01191425P,2019-01-18,P
2018-03-26,2018-03-26,1211.8,1198.3,1450.0,0.0,1450,1205.05,1205.05,1205.05,SPX01191450C,2019-01-18,C
2018-03-26,2018-03-26,7.3,5.3,1450.0,30.0,1450,6.3,6.3,6.3,SPX01191450P,2019-01-18,P
2018-03-26,2018-03-26,1187.9,1174.4,1475.0,0.0,1475,1181.15,1181.15,1181.15,SPX01191475C,2019-01-18,C
2018-03-26,2018-03-26,7.8,5.9,1475.0,0.0,1475,6.85,6.85,6.85,SPX01191475P,2019-01-18,P
2018-03-26,2018-03-26,1164.0,1150.5,1500.0,0.0,1500,1157.25,1157.25,1157.25,SPX01191500C,2019-01-18,C
2018-03-26,2018-03-26,8.3,6.4,1500.0,1523.0,1500,7.35,7.35,7.35,SPX01191500P,2019-01-18,P
2018-03-26,2018-03-26,1140.1,1126.7,1525.0,0.0,1525,1133.4,1133.4,1133.4,SPX01191525C,2019-01-18,C
2018-03-26,2018-03-26,8.9,7.0,1525.0,2.0,1525,7.95,7.95,7.95,SPX01191525P,2019-01-18,P
2018-03-26,2018-03-26,1116.2,1102.9,1550.0,0.0,1550,1109.55,1109.55,1109.55,SPX01191550C,2019-01-18,C
2018-03-26,2018-03-26,9.6,7.7,1550.0,10.0,1550,8.65,8.65,8.65,SPX01191550P,2019-01-18,P
2018-03-26,2018-03-26,1092.4,1079.2,1575.0,0.0,1575,1085.8,1085.8,1085.8,SPX01191575C,2019-01-18,C
2018-03-26,2018-03-26,10.3,8.3,1575.0,1.0,1575,9.3,9.3,9.3,SPX01191575P,2019-01-18,P
2018-03-26,2018-03-26,1068.7,1055.5,1600.0,0.0,1600,1062.1,1062.1,1062.1,SPX01191600C,2019-01-18,C
2018-03-26,2018-03-26,11.0,9.0,1600.0,12.0,1600,11.0,11.0,11.0,SPX01191600P,2019-01-18,P
2018-03-26,2018-03-26,1045.0,1031.9,1625.0,0.0,1625,1038.45,1038.45,1038.45,SPX01191625C,2019-01-18,C
2018-03-26,2018-03-26,11.9,9.8,1625.0,12.0,1625,10.85,10.85,10.85,SPX01191625P,2019-01-18,P
2018-03-26,2018-03-26,1021.3,1008.4,1650.0,0.0,1650,1014.85,1014.85,1014.85,SPX01191650C,2019-01-18,C
2018-03-26,2018-03-26,12.7,10.6,1650.0,0.0,1650,11.65,11.65,11.65,SPX01191650P,2019-01-18,P
2018-03-26,2018-03-26,997.7,984.8,1675.0,0.0,1675,991.25,991.25,991.25,SPX01191675C,2019-01-18,C
2018-03-26,2018-03-26,13.7,11.5,1675.0,0.0,1675,12.6,12.6,12.6,SPX01191675P,2019-01-18,P
2018-03-26,2018-03-26,950.7,938.0,1725.0,1.0,1725,944.35,944.35,944.35,SPX01191725C,2019-01-18,C
2018-03-26,2018-03-26,15.7,13.4,1725.0,26.0,1725,14.55,14.55,14.55,SPX01191725P,2019-01-18,P
2018-03-26,2018-03-26,927.3,914.7,1750.0,0.0,1750,921.0,921.0,921.0,SPX01191750C,2019-01-18,C
