DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2018-02-21,2018-02-21,1595.5,1577.8,1100.0,0.0,1100,1586.65,1586.65,1586.65,SPX01191100C,2019-01-18,C
2018-02-21,2018-02-21,3.9,1.25,1100.0,20.0,1100,1.65,1.65,1.65,SPX01191100P,2019-01-18,P
2018-02-21,2018-02-21,1547.0,1529.5,1150.0,0.0,1150,1538.25,1538.25,1538.25,SPX01191150C,2019-01-18,C
2018-02-21,2018-02-21,4.3,1.65,1150.0,3.0,1150,2.975,2.975,2.975,SPX01191150P,2019-01-18,P
2018-02-21,2018-02-21,1498.5,1481.1,1200.0,0.0,1200,1489.8,1489.8,1489.8,SPX01191200C,2019-01-18,C
2018-02-21,2018-02-21,4.7,2.1,1200.0,7.0,1200,2.7,2.6,2.6,SPX01191200P,2019-01-18,P
2018-02-21,2018-02-21,1426.0,1408.8,1275.0,0.0,1275,1417.4,1417.4,1417.4,SPX01191275C,2019-01-18,C
2018-02-21,2018-02-21,5.6,2.95,1275.0,2.0,1275,4.275,4.275,4.275,SPX01191275P,2019-01-18,P
2018-02-21,2018-02-21,1401.8,1384.8,1300.0,0.0,1300,1393.3,1393.3,1393.3,SPX01191300C,2019-01-18,C
2018-02-21,2018-02-21,5.9,3.3,1300.0,12.0,1300,4.6,4.6,4.6,SPX01191300P,2019-01-18,P
2018-02-21,2018-02-21,1377.8,1360.7,1325.0,0.0,1325,1369.25,1369.25,1369.25,SPX01191325C,2019-01-18,C
2018-02-21,2018-02-21,6.3,3.6,1325.0,2.0,1325,4.95,4.95,4.95,SPX01191325P,2019-01-18,P
2018-02-21,2018-02-21,1328.8,1312.8,1375.0,0.0,1375,1320.8,1320.8,1320.8,SPX01191375C,2019-01-18,C
2018-02-21,2018-02-21,7.1,4.4,1375.0,0.0,1375,5.75,5.75,5.75,SPX01191375P,2019-01-18,P
2018-02-21,2018-02-21,1305.7,1288.9,1400.0,0.0,1400,1297.3,1297.3,1297.3,SPX01191400C,2019-01-18,C
2018-02-21,2018-02-21,7.5,4.8,1400.0,8.0,1400,6.15,6.15,6.15,SPX01191400P,2019-01-18,P
2018-02-21,2018-02-21,1281.6,1264.9,1425.0,0.0,1425,1273.25,1273.25,1273.25,SPX01191425C,2019-01-18,C
2018-02-21,2018-02-21,8.0,5.3,1425.0,0.0,1425,6.65,6.65,6.65,SPX01191425P,2019-01-18,P
2018-02-21,2018-02-21,1257.7,1241.0,1450.0,0.0,1450,1249.35,1249.35,1249.35,SPX01191450C,2019-01-18,C
2018-02-21,2018-02-21,8.5,5.8,1450.0,30.0,1450,7.15,7.15,7.15,SPX01191450P,2019-01-18,P
2018-02-21,2018-02-21,1233.8,1217.2,1475.0,0.0,1475,1225.5,1225.5,1225.5,SPX01191475C,2019-01-18,C
2018-02-21,2018-02-21,9.0,6.3,1475.0,0.0,1475,7.65,7.65,7.65,SPX01191475P,2019-01-18,P
2018-02-21,2018-02-21,1209.9,1193.4,1500.0,0.0,1500,1201.65,1201.65,1201.65,SPX01191500C,2019-01-18,C
2018-02-21,2018-02-21,9.6,6.9,1500.0,53.0,1500,8.25,8.25,8.25,SPX01191500P,2019-01-18,P
2018-02-21,2018-02-21,1186.0,1169.6,1525.0,0.0,1525,1177.8,1177.8,1177.8,SPX01191525C,2019-01-18,C
2018-02-21,2018-02-21,10.2,7.5,1525.0,2.0,1525,8.85,8.85,8.85,SPX01191525P,2019-01-18,P
2018-02-21,2018-02-21,1162.2,1145.9,1550.0,0.0,1550,1154.05,1154.05,1154.05,SPX01191550C,2019-01-18,C
2018-02-21,2018-02-21,10.8,8.1,1550.0,10.0,1550,9.45,9.45,9.45,SPX01191550P,2019-01-18,P
2018-02-21,2018-02-21,1138.4,1122.2,1575.0,0.0,1575,1130.3,1130.3,1130.3,SPX01191575C,2019-01-18,C
2018-02-21,2018-02-21,11.5,8.8,1575.0,1.0,1575,10.15,10.15,10.15,SPX01191575P,2019-01-18,P
2018-02-21,2018-02-21,1114.6,1098.5,1600.0,0.0,1600,1106.55,1106.55,1106.55,SPX01191600C,2019-01-18,C
2018-02-21,2018-02-21,12.2,9.6,1600.0,356.0,1600,10.9,10.9,10.9,SPX01191600P,2019-01-18,P
2018-02-21,2018-02-21,1091.0,1074.9,1625.0,0.0,1625,1082.95,1082.95,1082.95,SPX01191625C,2019-01-18,C
2018-02-21,2018-02-21,13.0,10.3,1625.0,12.0,1625,11.65,11.65,11.65,SPX01191625P,2019-01-18,P
2018-02-21,2018-02-21,1067.3,1051.4,1650.0,0.0,1650,1059.35,1059.35,1059.35,SPX01191650C,2019-01-18,C
2018-02-21,2018-02-21,13.8,11.1,1650.0,0.0,1650,12.45,12.45,12.45,SPX01191650P,2019-01-18,P
2018-02-21,2018-02-21,1043.7,1027.9,1675.0,0.0,1675,1035.8,1035.8,1035.8,SPX01191675C,2019-01-18,C
2018-02-21,2018-02-21,14.8,12.0,1675.0,0.0,1675,13.4,13.4,13.4,SPX01191675P,2019-01-18,P
2018-02-21,2018-02-21,996.6,981.0,1725.0,0.0,1725,988.8,988.8,988.8,SPX01191725C,2019-01-18,C
2018-02-21,2018-02-21,16.8,13.8,1725.0,23.0,1725,15.3,15.3,15.3,SPX01191725P,2019-01-18,P
2018-02-21,2018-02-21,973.1,957.7,1750.0,0.0,1750,965.4,965.4,965.4,SPX01191750C,2019-01-18,C
2018-02-21,2018-02-21,17.8,14.8,1750.0,2.0,1750,16.3,16.3,16.3,SPX01191750P,2019-01-18,P
2018-02-21,2018-02-21,949.7,934.4,1775.0,0.0,1775,942.05,942.05,942.05,SPX01191775C,2019-01-18,C
2018-02-21,2018-02-21,19.0,15.9,1775.0,30.0,1775,17.45,17.45,17.45,SPX01191775P,2019-01-18,P
2018-02-21,2018-02-21,926.4,911.2,1800.0,0.0,1800,918.8,918.8,918.8,SPX01191800C,2019-01-18,C
2018-02-21,2018-02-21,20.2,17.1,1800.0,2334.0,1800,17.15,15.6,15.9,SPX01191800P,2019-01-18,P
2018-02-21,2018-02-21,903.1,888.0,1825.0,0.0,1825,895.55,895.55,895.55,SPX01191825C,2019-01-18,C
2018-02-21,2018-02-21,21.5,18.2,1825.0,21.0,1825,19.85,19.85,19.85,SPX01191825P,2019-01-18,P
2018-02-21,2018-02-21,879.9,865.0,1850.0,3.0,1850,872.45,872.45,872.45,SPX01191850C,2019-01-18,C
2018-02-21,2018-02-21,22.8,19.5,1850.0,1200.0,1850,21.15,21.15,21.15,SPX01191850P,2019-01-18,P
2018-02-21,2018-02-21,856.7,841.9,1875.0,0.0,1875,849.3,849.3,849.3,SPX01191875C,2019-01-18,C
2018-02-21,2018-02-21,24.2,20.8,1875.0,1.0,1875,22.5,22.5,22.5,SPX01191875P,2019-01-18,P
2018-02-21,2018-02-21,833.7,819.0,1900.0,0.0,1900,826.35,826.35,826.35,SPX01191900C,2019-01-18,C
2018-02-21,2018-02-21,25.8,22.3,1900.0,7101.0,1900,24.05,24.05,24.05,SPX01191900P,2019-01-18,P
2018-02-21,2018-02-21,810.7,796.2,1925.0,9.0,1925,803.45,803.45,803.45,SPX01191925C,2019-01-18,C
2018-02-21,2018-02-21,27.3,23.7,1925.0,212.0,1925,25.5,25.5,25.5,SPX01191925P,2019-01-18,P
2018-02-21,2018-02-21,787.8,773.4,1950.0,9.0,1950,780.6,780.6,780.6,SPX01191950C,2019-01-18,C
2018-02-21,2018-02-21,29.0,25.3,1950.0,1714.0,1950,27.15,27.15,27.15,SPX01191950P,2019-01-18,P
2018-02-21,2018-02-21,764.9,750.7,1975.0,11.0,1975,757.8,757.8,757.8,SPX01191975C,2019-01-18,C
2018-02-21,2018-02-21,30.8,27.0,1975.0,6299.0,1975,28.9,28.9,28.9,SPX01191975P,2019-01-18,P
2018-02-21,2018-02-21,742.2,728.2,2000.0,7.0,2000,735.2,735.2,735.2,SPX01192000C,2019-01-18,C
2018-02-21,2018-02-21,32.6,28.7,2000.0,2250.0,2000,30.65,30.65,30.65,SPX01192000P,2019-01-18,P
2018-02-21,2018-02-21,719.6,705.7,2025.0,0.0,2025,712.65,712.65,712.65,SPX01192025C,2019-01-18,C
2018-02-21,2018-02-21,34.5,30.5,2025.0,1067.0,2025,32.5,32.5,32.5,SPX01192025P,2019-01-18,P
2018-02-21,2018-02-21,697.0,683.3,2050.0,1.0,2050,690.15,690.15,690.15,SPX01192050C,2019-01-18,C
