DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2018-02-20,2018-02-20,1610.3,1592.6,1100.0,0.0,1100,1601.45,1601.45,1601.45,SPX01191100C,2019-01-18,C
2018-02-20,2018-02-20,3.7,1.05,1100.0,20.0,1100,2.375,2.375,2.375,SPX01191100P,2019-01-18,P
2018-02-20,2018-02-20,1561.8,1544.2,1150.0,0.0,1150,1553.0,1553.0,1553.0,SPX01191150C,2019-01-18,C
2018-02-20,2018-02-20,4.1,1.45,1150.0,3.0,1150,2.775,2.775,2.775,SPX01191150P,2019-01-18,P
2018-02-20,2018-02-20,1513.3,1495.8,1200.0,0.0,1200,1504.55,1504.55,1504.55,SPX01191200C,2019-01-18,C
2018-02-20,2018-02-20,4.6,1.9,1200.0,6.0,1200,3.25,3.25,3.25,SPX01191200P,2019-01-18,P
2018-02-20,2018-02-20,1440.8,1423.5,1275.0,0.0,1275,1432.15,1432.15,1432.15,SPX01191275C,2019-01-18,C
2018-02-20,2018-02-20,5.4,2.75,1275.0,2.0,1275,4.075,4.075,4.075,SPX01191275P,2019-01-18,P
2018-02-20,2018-02-20,1416.6,1399.4,1300.0,0.0,1300,1408.0,1408.0,1408.0,SPX01191300C,2019-01-18,C
2018-02-20,2018-02-20,5.7,3.0,1300.0,12.0,1300,4.35,4.35,4.35,SPX01191300P,2019-01-18,P
2018-02-20,2018-02-20,1392.5,1375.4,1325.0,0.0,1325,1383.95,1383.95,1383.95,SPX01191325C,2019-01-18,C
2018-02-20,2018-02-20,6.1,3.4,1325.0,2.0,1325,4.75,4.75,4.75,SPX01191325P,2019-01-18,P
2018-02-20,2018-02-20,1344.3,1327.3,1375.0,0.0,1375,1335.8,1335.8,1335.8,SPX01191375C,2019-01-18,C
2018-02-20,2018-02-20,6.8,4.2,1375.0,0.0,1375,5.5,5.5,5.5,SPX01191375P,2019-01-18,P
2018-02-20,2018-02-20,1320.4,1303.3,1400.0,0.0,1400,1311.85,1311.85,1311.85,SPX01191400C,2019-01-18,C
2018-02-20,2018-02-20,7.3,4.6,1400.0,8.0,1400,4.8,4.8,4.8,SPX01191400P,2019-01-18,P
2018-02-20,2018-02-20,1296.4,1279.4,1425.0,0.0,1425,1287.9,1287.9,1287.9,SPX01191425C,2019-01-18,C
2018-02-20,2018-02-20,7.7,5.0,1425.0,0.0,1425,6.35,6.35,6.35,SPX01191425P,2019-01-18,P
2018-02-20,2018-02-20,1272.4,1255.5,1450.0,0.0,1450,1263.95,1263.95,1263.95,SPX01191450C,2019-01-18,C
2018-02-20,2018-02-20,8.2,5.5,1450.0,30.0,1450,6.85,6.85,6.85,SPX01191450P,2019-01-18,P
2018-02-20,2018-02-20,1248.5,1231.6,1475.0,0.0,1475,1240.05,1240.05,1240.05,SPX01191475C,2019-01-18,C
2018-02-20,2018-02-20,8.7,6.0,1475.0,0.0,1475,7.35,7.35,7.35,SPX01191475P,2019-01-18,P
2018-02-20,2018-02-20,1224.6,1207.8,1500.0,0.0,1500,1216.2,1216.2,1216.2,SPX01191500C,2019-01-18,C
2018-02-20,2018-02-20,9.3,6.6,1500.0,53.0,1500,7.95,7.95,7.95,SPX01191500P,2019-01-18,P
2018-02-20,2018-02-20,1200.7,1184.0,1525.0,0.0,1525,1192.35,1192.35,1192.35,SPX01191525C,2019-01-18,C
2018-02-20,2018-02-20,9.8,7.2,1525.0,2.0,1525,8.5,8.5,8.5,SPX01191525P,2019-01-18,P
2018-02-20,2018-02-20,1176.8,1160.2,1550.0,0.0,1550,1168.5,1168.5,1168.5,SPX01191550C,2019-01-18,C
2018-02-20,2018-02-20,10.5,7.8,1550.0,10.0,1550,9.15,9.15,9.15,SPX01191550P,2019-01-18,P
2018-02-20,2018-02-20,1153.0,1136.5,1575.0,0.0,1575,1144.75,1144.75,1144.75,SPX01191575C,2019-01-18,C
2018-02-20,2018-02-20,11.1,8.4,1575.0,1.0,1575,9.75,9.75,9.75,SPX01191575P,2019-01-18,P
2018-02-20,2018-02-20,1129.2,1112.8,1600.0,0.0,1600,1121.0,1121.0,1121.0,SPX01191600C,2019-01-18,C
2018-02-20,2018-02-20,11.8,9.2,1600.0,356.0,1600,10.5,10.5,10.5,SPX01191600P,2019-01-18,P
2018-02-20,2018-02-20,1105.5,1089.2,1625.0,0.0,1625,1097.35,1097.35,1097.35,SPX01191625C,2019-01-18,C
2018-02-20,2018-02-20,12.6,9.9,1625.0,12.0,1625,11.25,11.25,11.25,SPX01191625P,2019-01-18,P
