DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2018-02-27,2018-02-27,1643.7,1628.5,1100.0,0.0,1100,1636.1,1636.1,1636.1,SPX01191100C,2019-01-18,C
2018-02-27,2018-02-27,3.3,1.05,1100.0,20.0,1100,2.175,2.175,2.175,SPX01191100P,2019-01-18,P
2018-02-27,2018-02-27,1595.2,1580.0,1150.0,0.0,1150,1587.6,1587.6,1587.6,SPX01191150C,2019-01-18,C
2018-02-27,2018-02-27,3.6,1.35,1150.0,3.0,1150,2.475,2.475,2.475,SPX01191150P,2019-01-18,P
2018-02-27,2018-02-27,1546.6,1531.5,1200.0,0.0,1200,1539.05,1539.05,1539.05,SPX01191200C,2019-01-18,C
2018-02-27,2018-02-27,2.5,1.75,1200.0,7.0,1200,2.125,2.125,2.125,SPX01191200P,2019-01-18,P
2018-02-27,2018-02-27,1473.9,1459.0,1275.0,0.0,1275,1466.45,1466.45,1466.45,SPX01191275C,2019-01-18,C
2018-02-27,2018-02-27,4.7,2.45,1275.0,2.0,1275,3.575,3.575,3.575,SPX01191275P,2019-01-18,P
2018-02-27,2018-02-27,1449.7,1434.9,1300.0,0.0,1300,1442.3,1442.3,1442.3,SPX01191300C,2019-01-18,C
2018-02-27,2018-02-27,5.0,2.75,1300.0,1501.0,1300,3.875,3.875,3.875,SPX01191300P,2019-01-18,P
2018-02-27,2018-02-27,1425.6,1410.8,1325.0,0.0,1325,1418.2,1418.2,1418.2,SPX01191325C,2019-01-18,C
2018-02-27,2018-02-27,5.3,3.0,1325.0,2.0,1325,4.15,4.15,4.15,SPX01191325P,2019-01-18,P
2018-02-27,2018-02-27,1377.3,1362.6,1375.0,0.0,1375,1369.95,1369.95,1369.95,SPX01191375C,2019-01-18,C
2018-02-27,2018-02-27,5.9,3.6,1375.0,1.0,1375,3.2,3.2,3.2,SPX01191375P,2019-01-18,P
2018-02-27,2018-02-27,1353.2,1338.5,1400.0,0.0,1400,1345.85,1345.85,1345.85,SPX01191400C,2019-01-18,C
2018-02-27,2018-02-27,6.3,4.0,1400.0,8.0,1400,5.15,5.15,5.15,SPX01191400P,2019-01-18,P
2018-02-27,2018-02-27,1329.1,1314.5,1425.0,0.0,1425,1321.8,1321.8,1321.8,SPX01191425C,2019-01-18,C
2018-02-27,2018-02-27,6.7,4.4,1425.0,0.0,1425,5.55,5.55,5.55,SPX01191425P,2019-01-18,P
2018-02-27,2018-02-27,1305.0,1290.5,1450.0,0.0,1450,1297.75,1297.75,1297.75,SPX01191450C,2019-01-18,C
2018-02-27,2018-02-27,7.1,4.8,1450.0,30.0,1450,5.95,5.95,5.95,SPX01191450P,2019-01-18,P
2018-02-27,2018-02-27,1281.0,1266.5,1475.0,0.0,1475,1273.75,1273.75,1273.75,SPX01191475C,2019-01-18,C
2018-02-27,2018-02-27,7.5,5.2,1475.0,0.0,1475,6.35,6.35,6.35,SPX01191475P,2019-01-18,P
2018-02-27,2018-02-27,1257.0,1242.6,1500.0,0.0,1500,1249.8,1249.8,1249.8,SPX01191500C,2019-01-18,C
2018-02-27,2018-02-27,8.0,5.7,1500.0,53.0,1500,6.85,6.85,6.85,SPX01191500P,2019-01-18,P
2018-02-27,2018-02-27,1233.0,1218.7,1525.0,0.0,1525,1225.85,1225.85,1225.85,SPX01191525C,2019-01-18,C
2018-02-27,2018-02-27,8.5,6.2,1525.0,2.0,1525,7.35,7.35,7.35,SPX01191525P,2019-01-18,P
2018-02-27,2018-02-27,1209.7,1195.5,1550.0,0.0,1550,1202.6,1202.6,1202.6,SPX01191550C,2019-01-18,C
2018-02-27,2018-02-27,9.0,6.7,1550.0,10.0,1550,7.85,7.85,7.85,SPX01191550P,2019-01-18,P
2018-02-27,2018-02-27,1185.8,1171.7,1575.0,0.0,1575,1178.75,1178.75,1178.75,SPX01191575C,2019-01-18,C
2018-02-27,2018-02-27,9.5,7.2,1575.0,1.0,1575,8.35,8.35,8.35,SPX01191575P,2019-01-18,P
2018-02-27,2018-02-27,1161.3,1147.2,1600.0,0.0,1600,1154.25,1154.25,1154.25,SPX01191600C,2019-01-18,C
2018-02-27,2018-02-27,10.1,7.8,1600.0,356.0,1600,8.95,8.95,8.95,SPX01191600P,2019-01-18,P
2018-02-27,2018-02-27,1138.1,1124.1,1625.0,0.0,1625,1131.1,1131.1,1131.1,SPX01191625C,2019-01-18,C
2018-02-27,2018-02-27,10.8,8.5,1625.0,12.0,1625,9.65,9.65,9.65,SPX01191625P,2019-01-18,P
2018-02-27,2018-02-27,1114.3,1100.4,1650.0,0.0,1650,1107.35,1107.35,1107.35,SPX01191650C,2019-01-18,C
2018-02-27,2018-02-27,11.4,9.1,1650.0,0.0,1650,10.25,10.25,10.25,SPX01191650P,2019-01-18,P
2018-02-27,2018-02-27,1090.5,1076.7,1675.0,0.0,1675,1083.6,1083.6,1083.6,SPX01191675C,2019-01-18,C
2018-02-27,2018-02-27,12.1,9.8,1675.0,0.0,1675,10.95,10.95,10.95,SPX01191675P,2019-01-18,P
2018-02-27,2018-02-27,1042.5,1028.8,1725.0,0.0,1725,1035.65,1035.65,1035.65,SPX01191725C,2019-01-18,C
2018-02-27,2018-02-27,13.7,11.4,1725.0,23.0,1725,12.55,12.55,12.55,SPX01191725P,2019-01-18,P
2018-02-27,2018-02-27,1018.8,1005.3,1750.0,0.0,1750,1012.05,1012.05,1012.05,SPX01191750C,2019-01-18,C
2018-02-27,2018-02-27,14.6,12.2,1750.0,2.0,1750,13.4,13.4,13.4,SPX01191750P,2019-01-18,P
2018-02-27,2018-02-27,995.3,981.8,1775.0,0.0,1775,988.55,988.55,988.55,SPX01191775C,2019-01-18,C
2018-02-27,2018-02-27,15.5,13.1,1775.0,30.0,1775,14.3,14.3,14.3,SPX01191775P,2019-01-18,P
2018-02-27,2018-02-27,972.4,959.0,1800.0,0.0,1800,965.7,965.7,965.7,SPX01191800C,2019-01-18,C
2018-02-27,2018-02-27,16.5,14.1,1800.0,2334.0,1800,13.0,12.0,12.0,SPX01191800P,2019-01-18,P
2018-02-27,2018-02-27,948.9,935.6,1825.0,0.0,1825,942.25,942.25,942.25,SPX01191825C,2019-01-18,C
