DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2018-03-28,2018-03-28,1498.3,1483.2,1100.0,100.0,1100,1490.75,1490.75,1490.75,SPX01191100C,2019-01-18,C
2018-03-28,2018-03-28,3.0,1.5,1100.0,119.0,1100,2.25,2.25,2.25,SPX01191100P,2019-01-18,P
2018-03-28,2018-03-28,1449.8,1434.2,1150.0,0.0,1150,1442.0,1442.0,1442.0,SPX01191150C,2019-01-18,C
2018-03-28,2018-03-28,3.8,1.95,1150.0,3.0,1150,2.875,2.875,2.875,SPX01191150P,2019-01-18,P
2018-03-28,2018-03-28,1401.3,1385.9,1200.0,0.0,1200,1393.6,1393.6,1393.6,SPX01191200C,2019-01-18,C
2018-03-28,2018-03-28,4.4,2.45,1200.0,1508.0,1200,3.6,3.6,3.6,SPX01191200P,2019-01-18,P
2018-03-28,2018-03-28,1328.9,1313.9,1275.0,0.0,1275,1321.4,1321.4,1321.4,SPX01191275C,2019-01-18,C
2018-03-28,2018-03-28,5.3,3.4,1275.0,2.0,1275,4.35,4.35,4.35,SPX01191275P,2019-01-18,P
2018-03-28,2018-03-28,1304.8,1290.1,1300.0,0.0,1300,1297.45,1297.45,1297.45,SPX01191300C,2019-01-18,C
2018-03-28,2018-03-28,5.8,3.8,1300.0,1501.0,1300,4.8,4.8,4.8,SPX01191300P,2019-01-18,P
2018-03-28,2018-03-28,1280.7,1266.5,1325.0,0.0,1325,1273.6,1273.6,1273.6,SPX01191325C,2019-01-18,C
2018-03-28,2018-03-28,6.1,4.2,1325.0,32.0,1325,5.15,5.15,5.15,SPX01191325P,2019-01-18,P
2018-03-28,2018-03-28,1232.6,1218.4,1375.0,0.0,1375,1225.5,1225.5,1225.5,SPX01191375C,2019-01-18,C
2018-03-28,2018-03-28,7.0,5.1,1375.0,1.0,1375,6.05,6.05,6.05,SPX01191375P,2019-01-18,P
2018-03-28,2018-03-28,1208.6,1194.4,1400.0,0.0,1400,1201.5,1201.5,1201.5,SPX01191400C,2019-01-18,C
2018-03-28,2018-03-28,7.6,5.6,1400.0,9.0,1400,6.6,6.6,6.6,SPX01191400P,2019-01-18,P
2018-03-28,2018-03-28,1184.7,1170.5,1425.0,0.0,1425,1177.6,1177.6,1177.6,SPX01191425C,2019-01-18,C
