DATE,DATE,ASK PRICE,BID PRICE,OPT STRIKE PRICE,OPEN INTEREST,OPT EXERCISE PRICE,PRICE HIGH,PRICE LOW,OPENING PRICE,Instrument,exp_date,type
2018-03-22,2018-03-22,1536.1,1520.5,1100.0,100.0,1100,1528.3,1528.3,1528.3,SPX01191100C,2019-01-18,C
2018-03-22,2018-03-22,3.0,1.0,1100.0,119.0,1100,2.0,2.0,2.0,SPX01191100P,2019-01-18,P
2018-03-22,2018-03-22,1487.5,1472.0,1150.0,0.0,1150,1479.75,1479.75,1479.75,SPX01191150C,2019-01-18,C
2018-03-22,2018-03-22,3.9,1.4,1150.0,3.0,1150,2.65,2.65,2.65,SPX01191150P,2019-01-18,P
2018-03-22,2018-03-22,1439.1,1423.4,1200.0,0.0,1200,1431.25,1431.25,1431.25,SPX01191200C,2019-01-18,C
2018-03-22,2018-03-22,4.4,1.9,1200.0,1507.0,1200,3.15,3.15,3.15,SPX01191200P,2019-01-18,P
2018-03-22,2018-03-22,1366.5,1351.4,1275.0,0.0,1275,1358.95,1358.95,1358.95,SPX01191275C,2019-01-18,C
2018-03-22,2018-03-22,5.3,2.8,1275.0,2.0,1275,4.05,4.05,4.05,SPX01191275P,2019-01-18,P
2018-03-22,2018-03-22,1342.4,1327.8,1300.0,0.0,1300,1335.1,1335.1,1335.1,SPX01191300C,2019-01-18,C
2018-03-22,2018-03-22,5.7,3.2,1300.0,1501.0,1300,4.45,4.45,4.45,SPX01191300P,2019-01-18,P
2018-03-22,2018-03-22,1318.3,1303.5,1325.0,0.0,1325,1310.9,1310.9,1310.9,SPX01191325C,2019-01-18,C
2018-03-22,2018-03-22,6.0,3.5,1325.0,32.0,1325,4.75,4.75,4.75,SPX01191325P,2019-01-18,P
2018-03-22,2018-03-22,1270.1,1255.4,1375.0,0.0,1375,1262.75,1262.75,1262.75,SPX01191375C,2019-01-18,C
2018-03-22,2018-03-22,6.9,4.4,1375.0,1.0,1375,5.65,5.65,5.65,SPX01191375P,2019-01-18,P
2018-03-22,2018-03-22,1246.1,1231.6,1400.0,0.0,1400,1238.85,1238.85,1238.85,SPX01191400C,2019-01-18,C
2018-03-22,2018-03-22,7.3,4.8,1400.0,9.0,1400,6.05,6.05,6.05,SPX01191400P,2019-01-18,P
2018-03-22,2018-03-22,1222.1,1207.4,1425.0,0.0,1425,1214.75,1214.75,1214.75,SPX01191425C,2019-01-18,C
2018-03-22,2018-03-22,7.9,5.3,1425.0,0.0,1425,6.6,6.6,6.6,SPX01191425P,2019-01-18,P
2018-03-22,2018-03-22,1198.1,1183.5,1450.0,0.0,1450,1190.8,1190.8,1190.8,SPX01191450C,2019-01-18,C
2018-03-22,2018-03-22,8.4,5.9,1450.0,30.0,1450,7.15,7.15,7.15,SPX01191450P,2019-01-18,P
2018-03-22,2018-03-22,1174.2,1159.6,1475.0,0.0,1475,1166.9,1166.9,1166.9,SPX01191475C,2019-01-18,C
2018-03-22,2018-03-22,9.0,6.4,1475.0,0.0,1475,7.7,7.7,7.7,SPX01191475P,2019-01-18,P
2018-03-22,2018-03-22,1150.3,1135.7,1500.0,0.0,1500,1143.0,1143.0,1143.0,SPX01191500C,2019-01-18,C
2018-03-22,2018-03-22,9.6,7.0,1500.0,1523.0,1500,8.1,8.1,8.1,SPX01191500P,2019-01-18,P
2018-03-22,2018-03-22,1126.5,1111.9,1525.0,0.0,1525,1119.2,1119.2,1119.2,SPX01191525C,2019-01-18,C
2018-03-22,2018-03-22,10.3,7.7,1525.0,2.0,1525,9.0,9.0,9.0,SPX01191525P,2019-01-18,P
2018-03-22,2018-03-22,1102.7,1088.1,1550.0,0.0,1550,1095.4,1095.4,1095.4,SPX01191550C,2019-01-18,C
2018-03-22,2018-03-22,11.0,8.3,1550.0,10.0,1550,9.65,9.65,9.65,SPX01191550P,2019-01-18,P
2018-03-22,2018-03-22,1078.9,1064.3,1575.0,0.0,1575,1071.6,1071.6,1071.6,SPX01191575C,2019-01-18,C
2018-03-22,2018-03-22,11.8,9.1,1575.0,1.0,1575,10.45,10.45,10.45,SPX01191575P,2019-01-18,P
2018-03-22,2018-03-22,1055.2,1040.6,1600.0,0.0,1600,1047.9,1047.9,1047.9,SPX01191600C,2019-01-18,C
2018-03-22,2018-03-22,12.7,9.8,1600.0,12.0,1600,11.25,11.25,11.25,SPX01191600P,2019-01-18,P
2018-03-22,2018-03-22,1031.6,1017.0,1625.0,0.0,1625,1024.3,1024.3,1024.3,SPX01191625C,2019-01-18,C
2018-03-22,2018-03-22,13.6,10.6,1625.0,12.0,1625,12.1,12.1,12.1,SPX01191625P,2019-01-18,P
2018-03-22,2018-03-22,1008.0,993.4,1650.0,0.0,1650,1000.7,1000.7,1000.7,SPX01191650C,2019-01-18,C
2018-03-22,2018-03-22,14.5,11.5,1650.0,0.0,1650,13.0,13.0,13.0,SPX01191650P,2019-01-18,P
2018-03-22,2018-03-22,984.4,969.8,1675.0,0.0,1675,977.1,977.1,977.1,SPX01191675C,2019-01-18,C
2018-03-22,2018-03-22,15.5,12.4,1675.0,0.0,1675,13.95,13.95,13.95,SPX01191675P,2019-01-18,P
2018-03-22,2018-03-22,937.5,922.9,1725.0,1.0,1725,930.2,930.2,930.2,SPX01191725C,2019-01-18,C
2018-03-22,2018-03-22,17.7,14.5,1725.0,26.0,1725,16.1,16.1,16.1,SPX01191725P,2019-01-18,P
2018-03-22,2018-03-22,914.1,899.6,1750.0,0.0,1750,906.85,906.85,906.85,SPX01191750C,2019-01-18,C
2018-03-22,2018-03-22,18.9,15.6,1750.0,2.0,1750,17.25,17.25,17.25,SPX01191750P,2019-01-18,P
2018-03-22,2018-03-22,890.8,876.3,1775.0,0.0,1775,883.55,883.55,883.55,SPX01191775C,2019-01-18,C
2018-03-22,2018-03-22,20.2,16.8,1775.0,30.0,1775,18.5,18.5,18.5,SPX01191775P,2019-01-18,P
2018-03-22,2018-03-22,867.6,853.2,1800.0,0.0,1800,860.4,860.4,860.4,SPX01191800C,2019-01-18,C
2018-03-22,2018-03-22,21.6,18.1,1800.0,2436.0,1800,19.85,19.85,19.85,SPX01191800P,2019-01-18,P
2018-03-22,2018-03-22,844.5,830.0,1825.0,0.0,1825,837.25,837.25,837.25,SPX01191825C,2019-01-18,C
2018-03-22,2018-03-22,23.0,19.4,1825.0,27.0,1825,21.2,21.2,21.2,SPX01191825P,2019-01-18,P
2018-03-22,2018-03-22,821.4,806.9,1850.0,4.0,1850,814.15,814.15,814.15,SPX01191850C,2019-01-18,C
2018-03-22,2018-03-22,24.5,20.8,1850.0,1813.0,1850,21.3,21.3,21.3,SPX01191850P,2019-01-18,P
2018-03-22,2018-03-22,798.4,784.0,1875.0,0.0,1875,791.2,791.2,791.2,SPX01191875C,2019-01-18,C
2018-03-22,2018-03-22,26.1,22.3,1875.0,1.0,1875,24.2,24.2,24.2,SPX01191875P,2019-01-18,P
2018-03-22,2018-03-22,775.5,761.1,1900.0,0.0,1900,768.3,768.3,768.3,SPX01191900C,2019-01-18,C
2018-03-22,2018-03-22,27.8,23.9,1900.0,7601.0,1900,25.85,25.85,25.85,SPX01191900P,2019-01-18,P
2018-03-22,2018-03-22,752.7,738.4,1925.0,9.0,1925,745.55,745.55,745.55,SPX01191925C,2019-01-18,C
2018-03-22,2018-03-22,29.5,25.6,1925.0,213.0,1925,27.55,27.55,27.55,SPX01191925P,2019-01-18,P
2018-03-22,2018-03-22,730.0,715.7,1950.0,9.0,1950,722.85,722.85,722.85,SPX01191950C,2019-01-18,C
2018-03-22,2018-03-22,31.5,27.4,1950.0,1981.0,1950,29.45,29.45,29.45,SPX01191950P,2019-01-18,P
2018-03-22,2018-03-22,707.4,693.2,1975.0,11.0,1975,700.3,700.3,700.3,SPX01191975C,2019-01-18,C
2018-03-22,2018-03-22,33.4,29.3,1975.0,6329.0,1975,31.35,31.35,31.35,SPX01191975P,2019-01-18,P
2018-03-22,2018-03-22,684.9,670.8,2000.0,6.0,2000,677.85,677.85,677.85,SPX01192000C,2019-01-18,C
2018-03-22,2018-03-22,35.5,31.2,2000.0,2699.0,2000,32.0,31.5,31.5,SPX01192000P,2019-01-18,P
2018-03-22,2018-03-22,662.6,648.5,2025.0,0.0,2025,655.55,655.55,655.55,SPX01192025C,2019-01-18,C
2018-03-22,2018-03-22,37.7,33.4,2025.0,1069.0,2025,32.0,32.0,32.0,SPX01192025P,2019-01-18,P
2018-03-22,2018-03-22,640.3,626.6,2050.0,4.0,2050,633.45,633.45,633.45,SPX01192050C,2019-01-18,C
2018-03-22,2018-03-22,40.1,35.6,2050.0,2003.0,2050,33.5,33.5,33.5,SPX01192050P,2019-01-18,P
2018-03-22,2018-03-22,618.1,604.3,2075.0,2.0,2075,611.2,611.2,611.2,SPX01192075C,2019-01-18,C
2018-03-22,2018-03-22,42.6,38.0,2075.0,270.0,2075,40.3,40.3,40.3,SPX01192075P,2019-01-18,P
2018-03-22,2018-03-22,596.1,582.4,2100.0,105.0,2100,589.25,589.25,589.25,SPX01192100C,2019-01-18,C
2018-03-22,2018-03-22,45.3,40.6,2100.0,4635.0,2100,38.0,38.0,38.0,SPX01192100P,2019-01-18,P
2018-03-22,2018-03-22,574.3,560.8,2125.0,0.0,2125,567.55,567.55,567.55,SPX01192125C,2019-01-18,C
2018-03-22,2018-03-22,48.0,43.2,2125.0,285.0,2125,45.6,45.6,45.6,SPX01192125P,2019-01-18,P
2018-03-22,2018-03-22,552.6,539.3,2150.0,0.0,2150,545.95,545.95,545.95,SPX01192150C,2019-01-18,C
2018-03-22,2018-03-22,51.0,46.1,2150.0,2851.0,2150,48.55,48.55,48.55,SPX01192150P,2019-01-18,P
2018-03-22,2018-03-22,531.1,518.0,2175.0,0.0,2175,524.55,524.55,524.55,SPX01192175C,2019-01-18,C
2018-03-22,2018-03-22,54.0,49.0,2175.0,95.0,2175,51.5,51.5,51.5,SPX01192175P,2019-01-18,P
2018-03-22,2018-03-22,509.7,496.9,2200.0,80.0,2200,503.3,503.3,503.3,SPX01192200C,2019-01-18,C
2018-03-22,2018-03-22,57.3,52.2,2200.0,6448.0,2200,51.4,49.0,49.0,SPX01192200P,2019-01-18,P
2018-03-22,2018-03-22,488.6,476.0,2225.0,12.0,2225,482.3,482.3,482.3,SPX01192225C,2019-01-18,C
2018-03-22,2018-03-22,60.7,55.5,2225.0,434.0,2225,58.1,58.1,58.1,SPX01192225P,2019-01-18,P
2018-03-22,2018-03-22,467.6,455.2,2250.0,33.0,2250,461.4,461.4,461.4,SPX01192250C,2019-01-18,C
2018-03-22,2018-03-22,64.4,59.0,2250.0,1311.0,2250,56.8,56.8,56.8,SPX01192250P,2019-01-18,P
2018-03-22,2018-03-22,446.8,434.7,2275.0,4.0,2275,440.75,440.75,440.75,SPX01192275C,2019-01-18,C
2018-03-22,2018-03-22,68.2,62.8,2275.0,1165.0,2275,65.5,65.5,65.5,SPX01192275P,2019-01-18,P
2018-03-22,2018-03-22,426.3,414.4,2300.0,393.0,2300,420.35,420.35,420.35,SPX01192300C,2019-01-18,C
2018-03-22,2018-03-22,72.3,66.7,2300.0,3337.0,2300,61.73,59.0,59.0,SPX01192300P,2019-01-18,P
2018-03-22,2018-03-22,405.9,394.3,2325.0,51.0,2325,400.1,400.1,400.1,SPX01192325C,2019-01-18,C
2018-03-22,2018-03-22,76.6,70.9,2325.0,468.0,2325,73.75,73.75,73.75,SPX01192325P,2019-01-18,P
2018-03-22,2018-03-22,385.8,374.5,2350.0,90.0,2350,380.15,380.15,380.15,SPX01192350C,2019-01-18,C
2018-03-22,2018-03-22,81.2,75.4,2350.0,3773.0,2350,78.3,78.3,78.3,SPX01192350P,2019-01-18,P
2018-03-22,2018-03-22,366.0,355.0,2375.0,64.0,2375,360.5,360.5,360.5,SPX01192375C,2019-01-18,C
2018-03-22,2018-03-22,86.0,80.0,2375.0,431.0,2375,83.0,83.0,83.0,SPX01192375P,2019-01-18,P
2018-03-22,2018-03-22,346.5,335.7,2400.0,114.0,2400,341.1,341.1,341.1,SPX01192400C,2019-01-18,C
2018-03-22,2018-03-22,91.2,85.1,2400.0,2854.0,2400,81.3,81.3,81.3,SPX01192400P,2019-01-18,P
2018-03-22,2018-03-22,327.2,316.7,2425.0,65.0,2425,346.79,341.48,346.79,SPX01192425C,2019-01-18,C
2018-03-22,2018-03-22,96.5,90.2,2425.0,3558.0,2425,88.0,88.0,88.0,SPX01192425P,2019-01-18,P
2018-03-22,2018-03-22,308.3,298.0,2450.0,193.0,2450,327.44,322.28,327.44,SPX01192450C,2019-01-18,C
2018-03-22,2018-03-22,102.2,95.8,2450.0,1010.0,2450,99.0,99.0,99.0,SPX01192450P,2019-01-18,P
2018-03-22,2018-03-22,289.6,279.7,2475.0,99.0,2475,284.65,284.65,284.65,SPX01192475C,2019-01-18,C
2018-03-22,2018-03-22,108.3,101.7,2475.0,2061.0,2475,105.0,105.0,105.0,SPX01192475P,2019-01-18,P
2018-03-22,2018-03-22,271.4,261.7,2500.0,154.0,2500,266.55,266.55,266.55,SPX01192500C,2019-01-18,C
2018-03-22,2018-03-22,114.7,107.9,2500.0,3934.0,2500,111.3,111.3,111.3,SPX01192500P,2019-01-18,P
2018-03-22,2018-03-22,219.0,210.0,2575.0,1416.0,2575,214.5,214.5,214.5,SPX01192575C,2019-01-18,C
2018-03-22,2018-03-22,136.2,128.9,2575.0,3579.0,2575,132.55,132.55,132.55,SPX01192575P,2019-01-18,P
2018-03-22,2018-03-22,202.3,193.6,2600.0,531.0,2600,197.95,197.95,197.95,SPX01192600C,2019-01-18,C
2018-03-22,2018-03-22,144.2,136.6,2600.0,2784.0,2600,139.0,139.0,139.0,SPX01192600P,2019-01-18,P
2018-03-22,2018-03-22,186.1,177.7,2625.0,444.0,2625,181.9,181.9,181.9,SPX01192625C,2019-01-18,C
2018-03-22,2018-03-22,152.7,144.8,2625.0,706.0,2625,137.0,137.0,137.0,SPX01192625P,2019-01-18,P
2018-03-22,2018-03-22,170.4,162.2,2650.0,2798.0,2650,165.0,165.0,165.0,SPX01192650C,2019-01-18,C
2018-03-22,2018-03-22,161.6,153.5,2650.0,1641.0,2650,157.0,157.0,157.0,SPX01192650P,2019-01-18,P
2018-03-22,2018-03-22,155.2,147.3,2675.0,2495.0,2675,151.25,151.25,151.25,SPX01192675C,2019-01-18,C
2018-03-22,2018-03-22,171.2,162.8,2675.0,1358.0,2675,167.0,167.0,167.0,SPX01192675P,2019-01-18,P
2018-03-22,2018-03-22,140.6,132.9,2700.0,4246.0,2700,154.2,150.0,154.2,SPX01192700C,2019-01-18,C
2018-03-22,2018-03-22,181.2,172.5,2700.0,6093.0,2700,164.9,164.9,164.9,SPX01192700P,2019-01-18,P
2018-03-22,2018-03-22,126.5,119.1,2725.0,1720.0,2725,141.0,141.0,141.0,SPX01192725C,2019-01-18,C
2018-03-22,2018-03-22,191.9,182.9,2725.0,939.0,2725,179.8,178.8,178.8,SPX01192725P,2019-01-18,P
2018-03-22,2018-03-22,113.1,105.9,2750.0,3878.0,2750,118.3,116.3,118.3,SPX01192750C,2019-01-18,C
2018-03-22,2018-03-22,203.3,193.8,2750.0,2993.0,2750,190.4,185.8,185.8,SPX01192750P,2019-01-18,P
2018-03-22,2018-03-22,100.4,93.4,2775.0,436.0,2775,113.6,113.6,113.6,SPX01192775C,2019-01-18,C
2018-03-22,2018-03-22,215.4,205.5,2775.0,1387.0,2775,210.45,210.45,210.45,SPX01192775P,2019-01-18,P
2018-03-22,2018-03-22,88.4,81.7,2800.0,4875.0,2800,96.9,95.6,95.6,SPX01192800C,2019-01-18,C
2018-03-22,2018-03-22,228.2,217.8,2800.0,1774.0,2800,220.0,220.0,220.0,SPX01192800P,2019-01-18,P
2018-03-22,2018-03-22,77.2,70.6,2825.0,1042.0,2825,73.9,73.9,73.9,SPX01192825C,2019-01-18,C
2018-03-22,2018-03-22,241.8,230.9,2825.0,674.0,2825,207.79,207.6,207.79,SPX01192825P,2019-01-18,P
2018-03-22,2018-03-22,66.8,60.5,2850.0,7286.0,2850,70.0,70.0,70.0,SPX01192850C,2019-01-18,C
2018-03-22,2018-03-22,256.3,244.9,2850.0,3378.0,2850,220.56,220.25,220.56,SPX01192850P,2019-01-18,P
2018-03-22,2018-03-22,57.4,51.3,2875.0,2640.0,2875,54.35,54.35,54.35,SPX01192875C,2019-01-18,C
2018-03-22,2018-03-22,271.7,259.7,2875.0,450.0,2875,265.7,265.7,265.7,SPX01192875P,2019-01-18,P
2018-03-22,2018-03-22,48.8,43.4,2900.0,3692.0,2900,46.1,46.1,46.1,SPX01192900C,2019-01-18,C
2018-03-22,2018-03-22,288.0,275.4,2900.0,1167.0,2900,281.7,281.7,281.7,SPX01192900P,2019-01-18,P
2018-03-22,2018-03-22,41.2,35.8,2925.0,1333.0,2925,38.5,38.5,38.5,SPX01192925C,2019-01-18,C
2018-03-22,2018-03-22,305.3,292.1,2925.0,0.0,2925,298.7,298.7,298.7,SPX01192925P,2019-01-18,P
2018-03-22,2018-03-22,34.6,29.4,2950.0,2130.0,2950,40.0,40.0,40.0,SPX01192950C,2019-01-18,C
2018-03-22,2018-03-22,323.6,309.7,2950.0,302.0,2950,316.65,316.65,316.65,SPX01192950P,2019-01-18,P
2018-03-22,2018-03-22,28.8,25.0,2975.0,50.0,2975,26.9,26.9,26.9,SPX01192975C,2019-01-18,C
2018-03-22,2018-03-22,342.8,328.4,2975.0,1.0,2975,335.6,335.6,335.6,SPX01192975P,2019-01-18,P
2018-03-22,2018-03-22,24.0,19.4,3000.0,5768.0,3000,30.0,30.0,30.0,SPX01193000C,2019-01-18,C
2018-03-22,2018-03-22,362.9,347.8,3000.0,1237.0,3000,355.35,355.35,355.35,SPX01193000P,2019-01-18,P
2018-03-22,2018-03-22,19.9,15.7,3025.0,152.0,3025,19.7,19.7,19.7,SPX01193025C,2019-01-18,C
2018-03-22,2018-03-22,383.7,368.1,3025.0,64.0,3025,375.9,375.9,375.9,SPX01193025P,2019-01-18,P
2018-03-22,2018-03-22,16.4,12.6,3050.0,812.0,3050,16.7,16.7,16.7,SPX01193050C,2019-01-18,C
2018-03-22,2018-03-22,405.1,389.1,3050.0,1.0,3050,397.1,397.1,397.1,SPX01193050P,2019-01-18,P
2018-03-22,2018-03-22,13.6,10.2,3075.0,17.0,3075,11.9,11.9,11.9,SPX01193075C,2019-01-18,C
2018-03-22,2018-03-22,427.2,410.7,3075.0,2.0,3075,418.95,418.95,418.95,SPX01193075P,2019-01-18,P
2018-03-22,2018-03-22,11.3,8.9,3100.0,2879.0,3100,10.1,10.1,10.1,SPX01193100C,2019-01-18,C
2018-03-22,2018-03-22,449.7,432.8,3100.0,401.0,3100,441.25,441.25,441.25,SPX01193100P,2019-01-18,P
2018-03-22,2018-03-22,9.5,6.6,3125.0,9.0,3125,8.05,8.05,8.05,SPX01193125C,2019-01-18,C
2018-03-22,2018-03-22,472.5,455.4,3125.0,0.0,3125,463.95,463.95,463.95,SPX01193125P,2019-01-18,P
2018-03-22,2018-03-22,8.0,5.4,3150.0,2099.0,3150,6.7,6.7,6.7,SPX01193150C,2019-01-18,C
2018-03-22,2018-03-22,495.7,478.3,3150.0,0.0,3150,487.0,487.0,487.0,SPX01193150P,2019-01-18,P
2018-03-22,2018-03-22,6.8,4.3,3175.0,7.0,3175,5.55,5.55,5.55,SPX01193175C,2019-01-18,C
2018-03-22,2018-03-22,519.1,501.5,3175.0,1.0,3175,510.3,510.3,510.3,SPX01193175P,2019-01-18,P
2018-03-22,2018-03-22,5.9,3.4,3200.0,638.0,3200,4.65,4.65,4.65,SPX01193200C,2019-01-18,C
2018-03-22,2018-03-22,542.8,525.0,3200.0,2.0,3200,533.9,533.9,533.9,SPX01193200P,2019-01-18,P
2018-03-22,2018-03-22,4.6,2.05,3250.0,7.0,3250,3.325,3.325,3.325,SPX01193250C,2019-01-18,C
2018-03-22,2018-03-22,590.5,572.4,3250.0,0.0,3250,581.45,581.45,581.45,SPX01193250P,2019-01-18,P
2018-03-22,2018-03-22,3.7,1.2,3300.0,220.0,3300,2.45,2.45,2.45,SPX01193300C,2019-01-18,C
2018-03-22,2018-03-22,638.6,620.3,3300.0,0.0,3300,629.45,629.45,629.45,SPX01193300P,2019-01-18,P
2018-03-22,2018-03-22,2.1,1.25,3400.0,1552.0,3400,1.675,1.675,1.675,SPX01193400C,2019-01-18,C
2018-03-22,2018-03-22,735.5,717.0,3400.0,13.0,3400,726.25,726.25,726.25,SPX01193400P,2019-01-18,P
2018-03-22,2018-03-22,1.5,0.75,3500.0,245.0,3500,1.0,1.0,1.0,SPX01193500C,2019-01-18,C
2018-03-22,2018-03-22,832.8,814.2,3500.0,0.0,3500,823.5,823.5,823.5,SPX01193500P,2019-01-18,P
2018-03-22,2018-03-22,1.0,0.15,3600.0,58.0,3600,0.575,0.575,0.575,SPX01193600C,2019-01-18,C
2018-03-22,2018-03-22,930.4,911.7,3600.0,0.0,3600,921.05,921.05,921.05,SPX01193600P,2019-01-18,P
2018-03-22,2018-03-22,1.15,0.15,3700.0,180.0,3700,0.65,0.65,0.65,SPX01193700C,2019-01-18,C
2018-03-22,2018-03-22,1028.0,1009.1,3700.0,0.0,3700,1018.55,1018.55,1018.55,SPX01193700P,2019-01-18,P
2018-03-22,2018-03-22,1125.7,1106.8,3800.0,0.0,3800,1116.25,1116.25,1116.25,SPX01193800P,2019-01-18,P
2018-03-22,2018-03-22,1321.2,1302.1,4000.0,0.0,4000,1311.65,1311.65,1311.65,SPX01194000P,2019-01-18,P
2018-03-22,2018-03-22,1533.3,1515.4,1100.0,0.0,1100,1524.35,1524.35,1524.35,SPX03191100C,2019-03-15,C
2018-03-22,2018-03-22,4.2,1.5,1100.0,11.0,1100,2.85,2.85,2.85,SPX03191100P,2019-03-15,P
2018-03-22,2018-03-22,1436.8,1418.9,1200.0,0.0,1200,1427.85,1427.85,1427.85,SPX03191200C,2019-03-15,C
2018-03-22,2018-03-22,5.4,2.65,1200.0,210.0,1200,4.025,4.025,4.025,SPX03191200P,2019-03-15,P
2018-03-22,2018-03-22,1340.8,1323.8,1300.0,0.0,1300,1332.3,1332.3,1332.3,SPX03191300C,2019-03-15,C
2018-03-22,2018-03-22,7.0,4.3,1300.0,750.0,1300,5.65,5.65,5.65,SPX03191300P,2019-03-15,P
2018-03-22,2018-03-22,1269.0,1252.8,1375.0,0.0,1375,1260.9,1260.9,1260.9,SPX03191375C,2019-03-15,C
2018-03-22,2018-03-22,8.6,5.8,1375.0,3.0,1375,7.2,7.2,7.2,SPX03191375P,2019-03-15,P
2018-03-22,2018-03-22,1245.2,1229.0,1400.0,0.0,1400,1237.1,1237.1,1237.1,SPX03191400C,2019-03-15,C
2018-03-22,2018-03-22,9.1,6.4,1400.0,301.0,1400,7.75,7.75,7.75,SPX03191400P,2019-03-15,P
2018-03-22,2018-03-22,1221.4,1205.0,1425.0,0.0,1425,1213.2,1213.2,1213.2,SPX03191425C,2019-03-15,C
2018-03-22,2018-03-22,9.8,7.0,1425.0,0.0,1425,8.4,8.4,8.4,SPX03191425P,2019-03-15,P
2018-03-22,2018-03-22,1197.6,1181.5,1450.0,0.0,1450,1189.55,1189.55,1189.55,SPX03191450C,2019-03-15,C
2018-03-22,2018-03-22,10.5,7.7,1450.0,4670.0,1450,9.1,9.1,9.1,SPX03191450P,2019-03-15,P
2018-03-22,2018-03-22,1173.9,1157.8,1475.0,0.0,1475,1165.85,1165.85,1165.85,SPX03191475C,2019-03-15,C
2018-03-22,2018-03-22,11.2,8.4,1475.0,0.0,1475,9.8,9.8,9.8,SPX03191475P,2019-03-15,P
2018-03-22,2018-03-22,1150.2,1134.0,1500.0,0.0,1500,1142.1,1142.1,1142.1,SPX03191500C,2019-03-15,C
2018-03-22,2018-03-22,12.0,9.2,1500.0,1000.0,1500,10.6,10.6,10.6,SPX03191500P,2019-03-15,P
2018-03-22,2018-03-22,1126.6,1110.4,1525.0,0.0,1525,1118.5,1118.5,1118.5,SPX03191525C,2019-03-15,C
2018-03-22,2018-03-22,12.8,9.9,1525.0,1.0,1525,11.35,11.35,11.35,SPX03191525P,2019-03-15,P
2018-03-22,2018-03-22,1103.0,1086.8,1550.0,0.0,1550,1094.9,1094.9,1094.9,SPX03191550C,2019-03-15,C
2018-03-22,2018-03-22,13.7,10.8,1550.0,238.0,1550,12.25,12.25,12.25,SPX03191550P,2019-03-15,P
2018-03-22,2018-03-22,1079.5,1063.3,1575.0,0.0,1575,1071.4,1071.4,1071.4,SPX03191575C,2019-03-15,C
2018-03-22,2018-03-22,14.7,11.6,1575.0,0.0,1575,13.15,13.15,13.15,SPX03191575P,2019-03-15,P
2018-03-22,2018-03-22,1056.1,1039.9,1600.0,0.0,1600,1048.0,1048.0,1048.0,SPX03191600C,2019-03-15,C
2018-03-22,2018-03-22,15.7,12.6,1600.0,534.0,1600,14.15,14.15,14.15,SPX03191600P,2019-03-15,P
2018-03-22,2018-03-22,1032.6,1016.5,1625.0,0.0,1625,1024.55,1024.55,1024.55,SPX03191625C,2019-03-15,C
2018-03-22,2018-03-22,16.8,13.6,1625.0,1.0,1625,15.2,15.2,15.2,SPX03191625P,2019-03-15,P
2018-03-22,2018-03-22,1009.3,993.2,1650.0,5.0,1650,1001.25,1001.25,1001.25,SPX03191650C,2019-03-15,C
2018-03-22,2018-03-22,18.0,14.6,1650.0,818.0,1650,16.3,16.3,16.3,SPX03191650P,2019-03-15,P
2018-03-22,2018-03-22,986.0,970.1,1675.0,0.0,1675,978.05,978.05,978.05,SPX03191675C,2019-03-15,C
2018-03-22,2018-03-22,19.2,15.7,1675.0,0.0,1675,17.45,17.45,17.45,SPX03191675P,2019-03-15,P
2018-03-22,2018-03-22,939.7,923.7,1725.0,0.0,1725,931.7,931.7,931.7,SPX03191725C,2019-03-15,C
2018-03-22,2018-03-22,21.8,18.2,1725.0,0.0,1725,20.0,20.0,20.0,SPX03191725P,2019-03-15,P
2018-03-22,2018-03-22,916.6,900.8,1750.0,0.0,1750,908.7,908.7,908.7,SPX03191750C,2019-03-15,C
2018-03-22,2018-03-22,23.2,19.5,1750.0,445.0,1750,21.35,21.35,21.35,SPX03191750P,2019-03-15,P
2018-03-22,2018-03-22,893.6,877.8,1775.0,0.0,1775,885.7,885.7,885.7,SPX03191775C,2019-03-15,C
2018-03-22,2018-03-22,24.8,20.9,1775.0,607.0,1775,22.85,22.85,22.85,SPX03191775P,2019-03-15,P
2018-03-22,2018-03-22,870.7,854.9,1800.0,10.0,1800,862.8,862.8,862.8,SPX03191800C,2019-03-15,C
2018-03-22,2018-03-22,26.4,22.5,1800.0,2073.0,1800,23.0,22.9,23.0,SPX03191800P,2019-03-15,P
2018-03-22,2018-03-22,847.9,832.2,1825.0,0.0,1825,840.05,840.05,840.05,SPX03191825C,2019-03-15,C
2018-03-22,2018-03-22,28.0,24.0,1825.0,350.0,1825,26.0,26.0,26.0,SPX03191825P,2019-03-15,P
2018-03-22,2018-03-22,825.1,809.5,1850.0,0.0,1850,817.3,817.3,817.3,SPX03191850C,2019-03-15,C
2018-03-22,2018-03-22,29.8,25.7,1850.0,1024.0,1850,27.75,27.75,27.75,SPX03191850P,2019-03-15,P
2018-03-22,2018-03-22,802.5,786.9,1875.0,0.0,1875,794.7,794.7,794.7,SPX03191875C,2019-03-15,C
